evaluations raw_y
606 0.0001125213
619 0.0000877834
675 0.0000682800
680 0.0000257395
685 0.0000005597
924 0.0000004585
959 0.0000001861
1033 0.0000001859
1085 0.0000001270
1113 0.0000001096
1127 0.0000000678
1128 0.0000000386
1168 0.0000000065
1281 0.0000000036
1298 0.0000000034
1343 0.0000000031
1353 0.0000000024
1363 0.0000000010
1418 0.0000000004
1481 0.0000000002
1560 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.8235668619
4 0.4473456083
36 0.4258905379
51 0.2617885178
52 0.2573991259
60 0.1388266046
108 0.1321199913
122 0.1007556394
132 0.0918359262
180 0.0777674090
191 0.0761025105
205 0.0279461053
233 0.0175874777
322 0.0128064743
391 0.0124779984
410 0.0102347367
419 0.0039946974
453 0.0031347436
576 0.0014678794
577 0.0012111411
591 0.0011433672
597 0.0007387236
631 0.0003269574
700 0.0002873826
789 0.0002087547
792 0.0000146219
1077 0.0000106655
1127 0.0000065518
1128 0.0000013831
1168 0.0000011134
1230 0.0000006228
1358 0.0000002804
1490 0.0000000952
1745 0.0000000609
1857 0.0000000313
1946 0.0000000098
2138 0.0000000068
2192 0.0000000024
2397 0.0000000020
2509 0.0000000018
2518 0.0000000013
2521 0.0000000007
2642 0.0000000001
8000 0.0000000011
evaluations raw_y
1 0.4557555919
4 0.0999784085
24 0.0259291431
68 0.0138743292
123 0.0074292035
202 0.0017368156
290 0.0010953811
383 0.0009017643
403 0.0006345895
466 0.0003328033
510 0.0003090625
568 0.0002681034
592 0.0000974701
595 0.0000451016
713 0.0000362844
733 0.0000213092
809 0.0000150355
811 0.0000147619
819 0.0000063525
921 0.0000028624
936 0.0000019117
953 0.0000008053
1022 0.0000006491
1033 0.0000002923
1124 0.0000001815
1209 0.0000001240
1273 0.0000001205
1285 0.0000000522
1344 0.0000000518
1355 0.0000000349
1365 0.0000000266
1391 0.0000000257
1398 0.0000000222
1447 0.0000000207
1449 0.0000000181
1453 0.0000000137
1460 0.0000000058
1485 0.0000000008
1635 0.0000000006
1713 0.0000000003
1775 0.0000000002
1932 0.0000000001
8000 0.0000000000
evaluations raw_y
1 7.7878383115
5 5.5253362011
17 5.2383435531
19 0.5499967261
170 0.4423988837
244 0.3358605668
727 0.2413934583
1006 0.1917536658
3768 0.1679313489
5342 0.1559396259
8000 0.9468005272
evaluations raw_y
1 363.9835077635
2 39.9696675020
3 27.9019876740
4 2.1156848460
10 0.7564345054
44 0.2174311569
93 0.2040803541
98 0.1098354907
156 0.1069482369
197 0.0937764675
207 0.0296683699
313 0.0132001134
481 0.0018689322
819 0.0014381273
860 0.0001059478
986 0.0000666724
1038 0.0000441882
1039 0.0000180831
1047 0.0000115620
1119 0.0000042046
1184 0.0000024645
1362 0.0000002402
1551 0.0000001360
1585 0.0000001008
1602 0.0000000757
1611 0.0000000111
1730 0.0000000056
1905 0.0000000038
1933 0.0000000033
1946 0.0000000026
1957 0.0000000011
1994 0.0000000009
2019 0.0000000006
2054 0.0000000002
2132 0.0000000001
8000 0.0000000000
evaluations raw_y
1 35.1309009928
2 24.9276252683
4 14.2600034628
5 0.7042641258
93 0.1448215019
160 0.0587580389
214 0.0493905843
293 0.0491935141
565 0.0433620415
569 0.0428644503
654 0.0427226920
673 0.0388802902
815 0.0305844579
1130 0.0305129905
1139 0.0294617175
1164 0.0290890723
1369 0.0290743356
1377 0.0290596072
1402 0.0290457082
1504 0.0290434081
1533 0.0290433413
1611 0.0290432907
1680 0.0290432504
1699 0.0290432482
1725 0.0290432311
1807 0.0290432301
1824 0.0290432297
1837 0.0290432294
1848 0.0290432292
8000 0.0290432291
evaluations raw_y
1 6.0045261582
2 0.0381272452
6 0.0233762812
22 0.0204992469
46 0.0200482316
68 0.0152447798
85 0.0091229065
169 0.0071548390
183 0.0043864255
218 0.0041296633
220 0.0025433675
267 0.0022724214
269 0.0013314907
325 0.0005781734
386 0.0005180528
394 0.0004558380
402 0.0003205485
431 0.0001849593
448 0.0001569732
464 0.0000436362
582 0.0000338397
609 0.0000149092
639 0.0000133464
648 0.0000107205
651 0.0000100073
680 0.0000066981
690 0.0000040771
701 0.0000036821
722 0.0000015721
844 0.0000004477
885 0.0000002938
908 0.0000002831
912 0.0000001582
959 0.0000000166
1138 0.0000000133
1195 0.0000000045
1318 0.0000000035
1389 0.0000000023
1391 0.0000000020
1453 0.0000000013
1454 0.0000000006
1597 0.0000000005
1603 0.0000000003
1687 0.0000000002
1873 0.0000000001
8000 0.0000000000
evaluations raw_y
1 106.9368582169
3 26.4561038417
6 15.4791028413
10 9.0939497778
64 5.8561774931
72 4.8799721986
111 4.6970546466
116 4.5580716344
117 4.3491972914
123 4.2092187187
128 0.3095307926
288 0.1137352615
331 0.0099241615
425 0.0055726521
563 0.0053321164
622 0.0016783897
650 0.0012279130
721 0.0004221573
752 0.0002564153
790 0.0001081289
851 0.0000212324
928 0.0000043338
995 0.0000022740
1005 0.0000008444
1134 0.0000008198
1142 0.0000006324
1158 0.0000002750
1184 0.0000001029
1247 0.0000000628
1261 0.0000000446
1305 0.0000000144
1394 0.0000000018
1549 0.0000000016
1591 0.0000000006
1707 0.0000000003
1881 0.0000000001
8000 0.0000000000
evaluations raw_y
1 21.3725118301
2 11.6489853211
3 6.2585136112
6 5.4434457771
16 2.5750534009
18 1.0059798588
67 0.5336046634
77 0.2521143624
84 0.2497247817
91 0.1660447667
102 0.1040440606
155 0.0962020185
202 0.0229794915
274 0.0213470902
351 0.0208134151
1225 0.0169162306
1993 0.0160790057
3396 0.0158931017
4143 0.0101212461
4224 0.0089631237
4331 0.0057485908
4393 0.0042041527
4400 0.0040854452
4421 0.0023491326
4569 0.0021729773
4627 0.0011417190
4646 0.0008703229
4658 0.0004865454
4745 0.0004521105
4766 0.0002878616
4842 0.0000286970
4960 0.0000033578
5105 0.0000023314
5111 0.0000010648
5114 0.0000000889
5314 0.0000000814
5399 0.0000000806
5429 0.0000000262
5454 0.0000000242
5467 0.0000000046
5564 0.0000000022
5662 0.0000000015
5675 0.0000000013
5728 0.0000000006
5754 0.0000000001
8000 0.0000000000
evaluations raw_y
1 8.5463966377
4 8.1199572916
6 6.6384998840
8 6.4828218819
10 5.9783576402
15 3.2842750013
37 2.8331208744
69 1.3933799324
203 0.9334154916
253 0.9151863298
282 0.6957175367
286 0.5465013914
304 0.2689275121
370 0.1067086655
386 0.0929912344
421 0.0477690352
536 0.0257340453
619 0.0227015095
620 0.0168017525
642 0.0095602489
652 0.0080601711
749 0.0018965274
817 0.0018433443
829 0.0014265931
848 0.0011664674
875 0.0003320417
978 0.0003101024
1014 0.0000520322
1190 0.0000426082
1258 0.0000220313
1323 0.0000194368
1337 0.0000186449
1339 0.0000086477
1357 0.0000046608
1414 0.0000011720
1448 0.0000007794
1507 0.0000006490
1557 0.0000004252
1603 0.0000001223
1722 0.0000001005
1746 0.0000000395
1834 0.0000000342
1843 0.0000000314
1847 0.0000000284
1862 0.0000000083
1970 0.0000000043
1971 0.0000000041
2004 0.0000000033
2115 0.0000000021
2184 0.0000000019
2186 0.0000000015
2206 0.0000000010
2359 0.0000000008
2381 0.0000000006
2399 0.0000000003
2502 0.0000000002
2733 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.2553497709
96 0.1017893356
198 0.0373139037
238 0.0247265069
321 0.0060202227
376 0.0032698947
377 0.0016508814
379 0.0011527362
444 0.0001820778
558 0.0001806252
601 0.0001067217
665 0.0000805314
668 0.0000699591
671 0.0000105149
778 0.0000070835
790 0.0000068695
794 0.0000056113
797 0.0000034522
802 0.0000021942
833 0.0000019689
840 0.0000007273
850 0.0000004459
875 0.0000004046
956 0.0000002664
989 0.0000001755
1002 0.0000000746
1024 0.0000000205
1039 0.0000000116
1125 0.0000000054
1169 0.0000000038
1206 0.0000000010
1282 0.0000000006
1368 0.0000000004
1434 0.0000000001
1752 0.0000000000
8000 0.0000000000
evaluations raw_y
1 579.6594768064
2 49.8539402565
11 49.3478501851
14 4.5600956009
17 4.2181710573
43 3.7868451561
67 2.6621855602
76 1.9107372399
86 0.7372872625
119 0.3149352880
173 0.2770437032
194 0.0976408919
264 0.0782269492
399 0.0768764555
405 0.0426342837
447 0.0040314405
582 0.0027904234
706 0.0021587434
710 0.0021238666
788 0.0015485018
823 0.0012035031
917 0.0003642419
941 0.0002989517
1008 0.0002749320
1010 0.0002669123
1019 0.0002618853
1042 0.0002553306
1150 0.0000908579
1154 0.0000843272
1224 0.0000823661
1249 0.0000346039
1259 0.0000068085
1533 0.0000033155
1609 0.0000017822
1632 0.0000016397
1652 0.0000010972
1777 0.0000005849
1816 0.0000005838
1827 0.0000005606
1844 0.0000005516
1866 0.0000003325
1916 0.0000001964
2068 0.0000001800
2093 0.0000001360
2108 0.0000001318
2146 0.0000000930
2175 0.0000000601
2233 0.0000000303
2247 0.0000000128
2262 0.0000000097
2321 0.0000000063
2346 0.0000000037
2428 0.0000000012
2455 0.0000000010
2460 0.0000000005
2519 0.0000000003
2527 0.0000000001
2793 0.0000000000
8000 0.0000000000
evaluations raw_y
1 90.1539455673
3 51.5845019344
7 31.4419570379
8 23.2822462381
15 8.3764919976
33 6.2546803358
79 2.6623456973
122 2.0750150221
160 0.7603637108
165 0.3072275066
202 0.2515950273
276 0.1338726347
323 0.0705839810
379 0.0145589513
487 0.0076255452
526 0.0069461337
545 0.0044795269
562 0.0027086507
591 0.0005127926
703 0.0000304135
730 0.0000173897
785 0.0000139329
796 0.0000126254
815 0.0000046724
818 0.0000010352
828 0.0000003202
963 0.0000001046
983 0.0000000988
990 0.0000000192
1114 0.0000000126
1121 0.0000000073
1149 0.0000000066
1171 0.0000000034
1216 0.0000000029
1269 0.0000000015
1301 0.0000000003
1581 0.0000000001
8000 0.0000000000
evaluations raw_y
1 11.1015357685
3 5.7908877074
4 4.9763837473
22 4.5347375744
25 3.7944555690
46 3.2858494132
47 1.8889465323
95 0.5078416912
115 0.3919163329
116 0.2327398379
201 0.0613152956
203 0.0261002091
311 0.0256134170
313 0.0005994180
400 0.0004839188
463 0.0003361055
508 0.0002247830
565 0.0000443827
657 0.0000234996
670 0.0000081571
687 0.0000039273
768 0.0000033995
823 0.0000030555
837 0.0000012222
886 0.0000010810
1020 0.0000006124
1050 0.0000003594
1082 0.0000003292
1120 0.0000002290
1193 0.0000002271
1201 0.0000002248
1244 0.0000002117
1333 0.0000001461
1334 0.0000000157
1596 0.0000000149
1604 0.0000000147
1608 0.0000000109
1664 0.0000000085
1684 0.0000000083
1735 0.0000000076
1767 0.0000000072
1788 0.0000000008
2046 0.0000000007
2069 0.0000000005
2106 0.0000000003
2212 0.0000000001
2282 0.0000000000
8000 0.0000000000
evaluations raw_y
1 4.2868705738
2 3.5580364195
3 1.9905171384
7 0.3012394027
25 0.0756942347
85 0.0592599977
185 0.0567800525
186 0.0454867619
190 0.0268017605
232 0.0227765267
282 0.0218793892
287 0.0215489631
288 0.0014933057
345 0.0010530562
400 0.0004694189
440 0.0003942162
508 0.0003017030
532 0.0000132824
549 0.0000087559
596 0.0000073585
646 0.0000017352
699 0.0000007132
743 0.0000006429
754 0.0000003445
826 0.0000002477
837 0.0000000659
844 0.0000000622
947 0.0000000402
980 0.0000000133
1128 0.0000000079
1188 0.0000000056
1209 0.0000000033
1237 0.0000000018
1305 0.0000000013
1327 0.0000000009
1392 0.0000000006
1447 0.0000000002
1505 0.0000000001
8000 0.0000000000
evaluations raw_y
1 5.7838785937
2 2.8630202014
5 2.1322709998
6 1.9888032363
8 1.2781735562
12 0.4215288416
23 0.3691472361
38 0.3085424354
98 0.1059789138
114 0.0899390770
169 0.0115823086
273 0.0075645871
315 0.0037920755
344 0.0023482384
349 0.0022599400
379 0.0004143798
396 0.0002877338
464 0.0000163234
530 0.0000049500
588 0.0000006752
594 0.0000002604
753 0.0000001759
765 0.0000000147
801 0.0000000126
873 0.0000000108
893 0.0000000082
929 0.0000000054
949 0.0000000023
1003 0.0000000018
1090 0.0000000013
1118 0.0000000010
1204 0.0000000007
1221 0.0000000004
1387 0.0000000001
1712 0.0000000000
8000 0.0000000000
evaluations raw_y
1 1.6314593306
3 0.4492045297
28 0.0824273640
145 0.0144727216
366 0.0031787583
387 0.0012782509
446 0.0011799377
486 0.0004619452
609 0.0004164226
623 0.0003707638
647 0.0000565059
694 0.0000559275
803 0.0000413938
829 0.0000357141
837 0.0000200221
846 0.0000105613
883 0.0000085552
935 0.0000043629
947 0.0000025624
975 0.0000007222
1067 0.0000003245
1080 0.0000001542
1118 0.0000001221
1160 0.0000000218
1332 0.0000000044
1411 0.0000000013
1509 0.0000000006
1545 0.0000000002
1697 0.0000000001
8000 0.0000000000
evaluations raw_y
1 7.3882666421
2 6.8609322305
3 0.7862888928
15 0.7574200697
21 0.6148652356
52 0.3457363601
75 0.3054129762
92 0.2906690567
95 0.2729058490
120 0.1620999143
162 0.1578801133
165 0.0093721813
829 0.0011372808
1119 0.0000263439
1296 0.0000062587
1388 0.0000016541
1489 0.0000012503
1551 0.0000005851
1552 0.0000005493
1593 0.0000003786
1644 0.0000002727
1655 0.0000000899
1697 0.0000000731
1699 0.0000000340
1788 0.0000000221
1791 0.0000000104
1815 0.0000000057
1840 0.0000000018
1882 0.0000000007
1910 0.0000000002
1965 0.0000000001
8000 0.0000000000
evaluations raw_y
1 4.6014332918
2 2.7369902995
4 2.3378663910
5 1.8178923229
6 1.5558636802
7 0.7981742939
25 0.7649277213
32 0.3959309589
164 0.1168833361
356 0.0212922137
545 0.0104749901
585 0.0004280109
711 0.0003992405
776 0.0002763943
790 0.0002206234
797 0.0001837173
800 0.0000986370
845 0.0000813398
865 0.0000617707
887 0.0000497868
909 0.0000242169
929 0.0000219516
938 0.0000136649
949 0.0000124556
998 0.0000064484
1029 0.0000036045
1082 0.0000006655
1147 0.0000000499
1287 0.0000000109
1331 0.0000000014
1548 0.0000000004
1626 0.0000000001
1816 0.0000000000
8000 0.0000000000
evaluations raw_y
1 0.0128324582
15 0.0125697768
27 0.0090893476
55 0.0072110821
56 0.0064288931
94 0.0062160334
167 0.0061636319
219 0.0055228610
246 0.0049174836
252 0.0030654572
337 0.0009688339
496 0.0000508429
737 0.0000149773
851 0.0000149644
854 0.0000148943
889 0.0000075913
908 0.0000062057
913 0.0000020396
962 0.0000002932
1017 0.0000001516
1110 0.0000001481
1137 0.0000000185
1278 0.0000000109
1354 0.0000000054
1364 0.0000000017
1402 0.0000000014
1484 0.0000000011
1512 0.0000000002
1515 0.0000000000
8000 0.0000000000
evaluations raw_y
1 7.9726970697
2 3.6054370888
14 2.1180365600
18 2.1051602159
33 1.0902229727
43 0.6917701114
98 0.5223142879
120 0.3389298587
147 0.2026695762
207 0.2020157786
229 0.0824251081
339 0.0006395323
582 0.0005411274
601 0.0000245625
833 0.0000008507
1043 0.0000000865
1141 0.0000000120
1303 0.0000000111
1304 0.0000000092
1307 0.0000000052
1368 0.0000000047
1374 0.0000000046
1376 0.0000000041
1378 0.0000000020
1400 0.0000000011
1420 0.0000000001
1814 0.0000000000
8000 0.0000000000
evaluations raw_y
1 10.8018041673
8 9.4001881399
47 2.6340972270
128 1.1576954941
163 0.8961313509
178 0.6852685839
182 0.4500124397
198 0.3839526847
231 0.0762941886
312 0.0054773344
474 0.0052723653
481 0.0004180260
523 0.0003507381
613 0.0003020379
629 0.0001763057
654 0.0001071828
666 0.0000123242
836 0.0000072902
916 0.0000067521
925 0.0000031741
944 0.0000024335
946 0.0000010769
966 0.0000009932
1044 0.0000009132
1060 0.0000007319
1088 0.0000005189
1111 0.0000003523
1155 0.0000002978
1162 0.0000001030
1196 0.0000000462
1212 0.0000000285
1239 0.0000000191
1292 0.0000000189
1322 0.0000000140
1348 0.0000000135
1356 0.0000000095
1357 0.0000000065
1368 0.0000000061
1375 0.0000000039
1444 0.0000000015
1503 0.0000000010
1578 0.0000000007
1720 0.0000000005
1799 0.0000000003
1802 0.0000000002
2269 0.0000000001
8000 0.0000000000
evaluations raw_y
1 1.7582776329
2 0.2272698608
4 0.0002566558
17 0.0001481319
19 0.0000204220
142 0.0000138702
183 0.0000138667
204 0.0000115340
238 0.0000092997
275 0.0000084580
292 0.0000025320
341 0.0000022305
413 0.0000015349
441 0.0000009737
522 0.0000008349
635 0.0000006556
649 0.0000001887
757 0.0000001308
782 0.0000001192
812 0.0000001044
832 0.0000000224
950 0.0000000219
1183 0.0000000206
1186 0.0000000149
1245 0.0000000048
1421 0.0000000044
1521 0.0000000025
1622 0.0000000023
1673 0.0000000020
1747 0.0000000017
1772 0.0000000012
1807 0.0000000008
1811 0.0000000003
2077 0.0000000002
2195 0.0000000000
8000 0.0000000000
evaluations raw_y
1 2.2932099370
5 0.9580011722
8 0.8453117202
22 0.7033370383
37 0.2004028610
62 0.1947439233
70 0.1417509853
75 0.1411589138
96 0.0177552179
139 0.0079438282
300 0.0064061600
321 0.0022040194
482 0.0021591732
499 0.0009894075
619 0.0007749747
624 0.0004128152
631 0.0002335493
768 0.0001784692
874 0.0001004537
932 0.0000617577
953 0.0000478734
1122 0.0000131775
1304 0.0000112111
1373 0.0000052208
1498 0.0000026581
1567 0.0000026467
1626 0.0000006409
1770 0.0000000888
1840 0.0000000477
2012 0.0000000344
2070 0.0000000337
2084 0.0000000186
2144 0.0000000151
2223 0.0000000093
2247 0.0000000038
2487 0.0000000013
2552 0.0000000010
2812 0.0000000007
2888 0.0000000005
2940 0.0000000001
3239 0.0000000000
8000 0.0000000000
evaluations raw_y
1 16.0503977226
2 0.8497288419
63 0.3716506294
93 0.3487613698
108 0.1786753702
167 0.1377769445
169 0.0832268108
245 0.0559303258
256 0.0555762023
257 0.0118621350
340 0.0096680279
348 0.0090204697
358 0.0068362997
363 0.0003130130
466 0.0000592760
492 0.0000444500
566 0.0000415490
572 0.0000108268
573 0.0000046004
681 0.0000032741
775 0.0000019073
784 0.0000012451
793 0.0000000725
940 0.0000000311
994 0.0000000183
1029 0.0000000173
1069 0.0000000163
1071 0.0000000137
1088 0.0000000111
1090 0.0000000042
1179 0.0000000037
1180 0.0000000029
1207 0.0000000027
1214 0.0000000007
1352 0.0000000005
1390 0.0000000003
1446 0.0000000001
8000 0.0000000000
evaluations raw_y
1 1.9868747000
2 1.8702640844
3 1.3245520325
11 1.2830180519
19 1.0656448446
27 0.9744606981
29 0.9707861507
40 0.9097599457
52 0.7489293940
65 0.0258471572
195 0.0009761922
306 0.0001601555
322 0.0000151993
474 0.0000080126
484 0.0000004094
618 0.0000001432
646 0.0000000599
702 0.0000000364
732 0.0000000216
748 0.0000000083
772 0.0000000075
838 0.0000000027
950 0.0000000023
962 0.0000000003
1157 0.0000000002
1161 0.0000000001
8000 0.0000000000
evaluations raw_y
1 3.6816296583
4 0.8706692648
21 0.2085179926
47 0.1831424035
108 0.1631228411
114 0.0935041772
158 0.0854306734
160 0.0803923115
166 0.0509818305
178 0.0491387032
183 0.0355883214
192 0.0266705629
198 0.0177777991
283 0.0146326718
286 0.0145974123
287 0.0045754340
370 0.0024833348
407 0.0017426291
472 0.0008479376
517 0.0007107655
597 0.0003086326
652 0.0001395773
727 0.0001257339
796 0.0000342607
819 0.0000164181
958 0.0000072402
998 0.0000061212
1004 0.0000056029
1049 0.0000021878
1123 0.0000018127
1158 0.0000016123
1174 0.0000012486
1189 0.0000009040
1194 0.0000008199
1218 0.0000005497
1275 0.0000003733
1296 0.0000003098
1349 0.0000001905
1378 0.0000001370
1388 0.0000000720
1448 0.0000000113
1552 0.0000000075
1604 0.0000000055
1694 0.0000000022
1836 0.0000000017
1944 0.0000000013
1964 0.0000000009
2022 0.0000000004
2298 0.0000000002
2433 0.0000000001
8000 0.0000000000
evaluations raw_y
1 14.4206564673
2 11.9988292400
4 10.3006822671
7 6.7223293989
9 1.7525827535
45 1.5802057709
65 1.5733748972
66 0.5606268875
69 0.4801917808
161 0.3989465340
184 0.0837311134
205 0.0710267074
208 0.0105293930
441 0.0094152335
454 0.0023455138
555 0.0002142191
667 0.0000093090
762 0.0000015865
987 0.0000011151
1011 0.0000009556
1058 0.0000008821
1086 0.0000004164
1096 0.0000002257
1176 0.0000002237
1178 0.0000000605
1293 0.0000000245
1296 0.0000000142
1368 0.0000000137
1370 0.0000000027
1547 0.0000000022
1554 0.0000000007
1652 0.0000000005
1787 0.0000000003
1978 0.0000000002
2090 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.5552303676
2 1.2324212723
45 0.7682493635
50 0.5006598095
65 0.4093575137
88 0.2660049747
102 0.2251259043
113 0.1821805257
124 0.1379958898
131 0.0992386038
151 0.0739768247
270 0.0263190264
286 0.0145778822
302 0.0080622193
320 0.0037135192
345 0.0014555227
366 0.0005242513
462 0.0004201182
534 0.0001305677
549 0.0001216962
563 0.0000616534
615 0.0000520539
643 0.0000495534
649 0.0000144268
658 0.0000054246
681 0.0000040394
763 0.0000020965
798 0.0000013200
813 0.0000010798
815 0.0000007381
828 0.0000002118
889 0.0000001747
893 0.0000001088
916 0.0000000280
1062 0.0000000138
1072 0.0000000111
1090 0.0000000045
1104 0.0000000008
1183 0.0000000001
1420 0.0000000000
8000 0.0000000000
evaluations raw_y
1 27.6585693540
2 24.1990245116
4 0.4516389790
81 0.3949216665
87 0.1561976139
138 0.1124628561
166 0.0646385305
175 0.0508786290
250 0.0166520625
276 0.0046378243
291 0.0008999402
403 0.0007395152
415 0.0000815296
416 0.0000000019
433 0.0000000009
479 0.0000000008
503 0.0000000004
545 0.0000000001
553 0.0000000000
8000 0.0000000000
evaluations raw_y
1 5.0937347073
2 3.4461502364
3 3.2257127773
4 0.3622848265
40 0.1841102326
58 0.1278839708
113 0.0690516140
123 0.0386747105
136 0.0339707348
138 0.0093863092
140 0.0041669435
286 0.0031034627
335 0.0029343702
343 0.0025102146
372 0.0024245698
414 0.0020370333
496 0.0018873484
498 0.0018615821
499 0.0014724473
513 0.0010113626
541 0.0007798991
552 0.0003885332
564 0.0001406001
685 0.0001172162
689 0.0001013001
698 0.0000729416
716 0.0000661546
745 0.0000637436
762 0.0000306524
829 0.0000295944
839 0.0000259403
845 0.0000134763
868 0.0000079200
888 0.0000044206
896 0.0000038039
919 0.0000025513
958 0.0000024941
976 0.0000008592
1034 0.0000007513
1061 0.0000005132
1099 0.0000004187
1132 0.0000003965
1182 0.0000001841
1217 0.0000001501
1235 0.0000001487
1245 0.0000000853
1247 0.0000000234
1346 0.0000000082
1372 0.0000000035
1470 0.0000000028
1481 0.0000000021
1552 0.0000000017
1622 0.0000000008
1627 0.0000000006
1635 0.0000000004
1734 0.0000000002
1780 0.0000000001
8000 0.0000000000
evaluations raw_y
1 6.6497503704
2 3.9447743531
5 1.3651882812
7 1.0053936563
28 0.5078106131
56 0.3651169596
61 0.2740464661
74 0.1833773957
145 0.1529539465
152 0.1152408885
181 0.0283791353
196 0.0275475819
229 0.0213843367
280 0.0089562589
388 0.0089361269
414 0.0006390549
572 0.0002543774
715 0.0002354010
725 0.0000431127
788 0.0000238568
983 0.0000187504
1037 0.0000138555
1068 0.0000135571
1069 0.0000108889
1106 0.0000036347
1157 0.0000018842
1184 0.0000017813
1247 0.0000011734
1281 0.0000004247
1399 0.0000003565
1438 0.0000002123
1537 0.0000000827
1557 0.0000000608
1638 0.0000000338
1754 0.0000000283
1769 0.0000000115
1942 0.0000000087
1973 0.0000000055
2035 0.0000000027
2101 0.0000000021
2132 0.0000000015
2210 0.0000000013
2267 0.0000000008
2344 0.0000000006
2437 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.8923714859
2 2.2809895408
4 1.8705478396
7 1.1938754263
8 0.5215356031
10 0.4081864821
12 0.0398517984
77 0.0335008546
137 0.0228583985
169 0.0018283519
433 0.0002824593
557 0.0002480272
736 0.0001413403
774 0.0001059046
782 0.0000202946
843 0.0000168426
872 0.0000044024
958 0.0000028810
998 0.0000018082
1080 0.0000007259
1127 0.0000005938
1164 0.0000003053
1187 0.0000001619
1279 0.0000001072
1322 0.0000000967
1343 0.0000000305
1422 0.0000000050
1486 0.0000000040
1539 0.0000000035
1557 0.0000000014
1562 0.0000000011
1583 0.0000000004
1772 0.0000000002
1962 0.0000000001
8000 0.0000000000
evaluations raw_y
1 12.9038535404
2 6.7519959590
3 6.0932035179
6 1.2099846711
7 0.5171384063
9 0.0000724654
45 0.0000500646
59 0.0000452285
65 0.0000308178
110 0.0000217678
206 0.0000212441
233 0.0000180471
535 0.0000140489
1371 0.0000139000
1558 0.0000138806
1630 0.0000133933
2509 0.0000131926
2703 0.0000130815
2780 0.0000130630
3049 0.0000130617
3114 0.0000130597
3174 0.0000130591
3238 0.0000130584
3249 0.0000130579
3291 0.0000130573
3363 0.0000130568
3565 0.0000130566
8000 0.0000130566
evaluations raw_y
1 2.1081430590
3 2.0238617798
5 1.5095606601
8 0.8843115080
10 0.1262737519
114 0.1132862474
131 0.1045806268
145 0.0881633034
173 0.0826980518
203 0.0456208701
210 0.0308355401
211 0.0276901496
214 0.0201623353
296 0.0184222943
370 0.0156581209
373 0.0111417413
426 0.0089139530
440 0.0079254996
441 0.0072914726
450 0.0070075060
470 0.0029252955
503 0.0028003711
547 0.0027852980
555 0.0013365864
594 0.0005858771
637 0.0001782112
701 0.0000806875
733 0.0000719409
877 0.0000659004
892 0.0000431242
899 0.0000090397
906 0.0000026821
978 0.0000026734
1018 0.0000018121
1096 0.0000000315
1492 0.0000000070
1555 0.0000000040
1617 0.0000000002
2094 0.0000000001
8000 0.0000000000
evaluations raw_y
1 18.1140295170
2 13.7566096445
3 7.4560298173
4 0.0013692391
206 0.0009057609
308 0.0004113663
498 0.0001402471
669 0.0001123716
680 0.0000440865
730 0.0000141609
833 0.0000076382
870 0.0000052346
935 0.0000048427
944 0.0000042559
960 0.0000033665
972 0.0000007985
1108 0.0000003589
1173 0.0000002862
1184 0.0000000425
1285 0.0000000336
1399 0.0000000266
1480 0.0000000202
1505 0.0000000117
1547 0.0000000099
1570 0.0000000096
1699 0.0000000080
1741 0.0000000075
1827 0.0000000049
1833 0.0000000006
2094 0.0000000004
2204 0.0000000002
2710 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.2054140203
2 0.0293439606
20 0.0270235065
28 0.0185537245
72 0.0090771114
155 0.0081615973
157 0.0058559532
226 0.0057467337
263 0.0047639873
282 0.0032532013
333 0.0026592374
359 0.0026134485
360 0.0021880220
437 0.0021348067
446 0.0021178311
448 0.0018839841
451 0.0016096171
491 0.0014503112
501 0.0013752039
506 0.0013199477
524 0.0012198866
525 0.0008614546
572 0.0007468377
612 0.0006433096
617 0.0006142859
624 0.0003958350
666 0.0003242926
677 0.0003092992
718 0.0002443886
732 0.0002173552
734 0.0001066438
743 0.0001022861
762 0.0001013586
763 0.0000761127
783 0.0000523909
818 0.0000368139
826 0.0000304107
835 0.0000213420
868 0.0000125347
894 0.0000011553
1080 0.0000007629
1111 0.0000007582
1222 0.0000007457
1226 0.0000006732
1235 0.0000004381
1264 0.0000001474
1400 0.0000000938
1404 0.0000000721
1426 0.0000000701
1455 0.0000000329
1475 0.0000000223
1507 0.0000000061
1590 0.0000000033
1730 0.0000000027
1738 0.0000000013
1741 0.0000000003
1826 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.8933018742
2 0.2071095552
3 0.1400891176
6 0.1334724250
8 0.0505707835
53 0.0049605950
192 0.0030460770
285 0.0000921492
569 0.0000722288
756 0.0000484354
768 0.0000156828
957 0.0000109903
1053 0.0000036059
1178 0.0000030450
1262 0.0000021095
1351 0.0000019229
1373 0.0000018627
1444 0.0000006919
1558 0.0000006090
1569 0.0000002268
1645 0.0000001677
1704 0.0000000702
1884 0.0000000592
1911 0.0000000331
1960 0.0000000313
1964 0.0000000213
2010 0.0000000142
2117 0.0000000093
2208 0.0000000067
2209 0.0000000059
2280 0.0000000053
