evaluations raw_y
29 41.4957249365
39 23.8269598476
109 10.6646861794
123 1.0917585835
184 0.3992166636
321 0.1215737707
2725 0.1130026976
3637 0.1007299446
4506 0.0617553663
6822 0.0451809949
8000 1.2578687918
evaluations raw_y
1 14.8088319767
2 4.8033093988
21 2.3906564558
27 1.7239385853
57 0.6911563316
199 0.5723145379
230 0.4083901683
262 0.3314410304
283 0.1349493534
398 0.0824125393
493 0.0718232666
514 0.0698724149
565 0.0472148778
590 0.0185677785
616 0.0110798193
761 0.0066841173
875 0.0066256372
925 0.0064750036
933 0.0058473644
945 0.0050973042
958 0.0050205879
1017 0.0040489117
1041 0.0040389691
1044 0.0016427788
1145 0.0014631673
1154 0.0007730122
1160 0.0005724985
1169 0.0001062682
1514 0.0001001240
1550 0.0000802594
1556 0.0000383220
1608 0.0000297670
1638 0.0000262064
1663 0.0000170570
1732 0.0000147120
1836 0.0000102883
1841 0.0000095267
1853 0.0000036532
1952 0.0000029673
1968 0.0000007156
2190 0.0000005633
2197 0.0000003488
2274 0.0000002858
2275 0.0000001088
2468 0.0000001035
2491 0.0000001010
2520 0.0000000865
2544 0.0000000795
2571 0.0000000637
2591 0.0000000618
2609 0.0000000614
2613 0.0000000535
2631 0.0000000484
2652 0.0000000360
2675 0.0000000337
2682 0.0000000268
2693 0.0000000194
2756 0.0000000103
2757 0.0000000093
2768 0.0000000091
2810 0.0000000080
2823 0.0000000049
2891 0.0000000022
2924 0.0000000018
2986 0.0000000008
3251 0.0000000004
3260 0.0000000002
3392 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.4049711705
2 1.4043639652
4 0.1133987876
46 0.0814949303
154 0.0547867942
194 0.0153799870
256 0.0121452810
303 0.0112368279
367 0.0110750870
389 0.0092772571
390 0.0080232057
403 0.0050969540
467 0.0013320505
532 0.0008362386
745 0.0002316133
1183 0.0001923017
1198 0.0000399746
1219 0.0000379619
1355 0.0000313881
1422 0.0000197174
1425 0.0000182849
1436 0.0000156573
1487 0.0000093482
1496 0.0000076322
1537 0.0000006441
1696 0.0000003773
1744 0.0000003057
1800 0.0000002848
1821 0.0000000657
2029 0.0000000064
2317 0.0000000059
2332 0.0000000052
2339 0.0000000034
2419 0.0000000013
2516 0.0000000007
2608 0.0000000004
2668 0.0000000002
2741 0.0000000000
8000 0.0000000000
evaluations raw_y
1 1.6255924407
10 0.7041181876
135 0.4873734264
144 0.2680443391
212 0.1454458720
227 0.0889047622
317 0.0750027576
406 0.0396221688
515 0.0205896612
585 0.0189439498
656 0.0051439639
677 0.0049484353
722 0.0013012607
856 0.0012533438
906 0.0007611478
980 0.0000360729
1184 0.0000298866
1216 0.0000203517
1312 0.0000063495
1377 0.0000049447
1390 0.0000023312
1482 0.0000022107
1486 0.0000016434
1507 0.0000003145
1633 0.0000001903
1704 0.0000001196
1722 0.0000000831
1729 0.0000000671
1756 0.0000000622
1791 0.0000000387
1812 0.0000000345
1830 0.0000000311
1835 0.0000000093
1870 0.0000000084
1981 0.0000000036
2079 0.0000000024
2245 0.0000000023
2286 0.0000000018
2287 0.0000000016
2311 0.0000000012
2480 0.0000000010
2506 0.0000000008
2570 0.0000000006
2634 0.0000000004
2806 0.0000000002
3038 0.0000000001
8000 0.0000000000
evaluations raw_y
1 1.0367558414
5 0.6628953949
12 0.5595758417
22 0.1132946598
116 0.0575087256
206 0.0338011187
298 0.0231528938
343 0.0221493693
391 0.0086486023
518 0.0033146092
537 0.0005227637
795 0.0002675627
804 0.0001251611
842 0.0000643669
856 0.0000619946
901 0.0000403315
1051 0.0000297592
1054 0.0000215711
1079 0.0000131836
1095 0.0000062183
1161 0.0000060973
1192 0.0000060584
1209 0.0000057203
1213 0.0000032324
1223 0.0000032054
1244 0.0000020534
1255 0.0000005560
1344 0.0000003045
1376 0.0000002649
1403 0.0000001516
1408 0.0000000675
1442 0.0000000633
1492 0.0000000065
1633 0.0000000036
1729 0.0000000018
1771 0.0000000011
1833 0.0000000007
1984 0.0000000002
2188 0.0000000001
8000 0.0000000000
evaluations raw_y
1 167.5262587962
2 68.9615538729
6 9.7081901756
7 5.1475787880
11 0.1057244116
20 0.0069616059
29 0.0068756407
42 0.0039367677
93 0.0018966556
98 0.0012467955
147 0.0012359561
164 0.0006730884
218 0.0000752290
325 0.0000527175
390 0.0000334770
490 0.0000184557
530 0.0000148169
656 0.0000147340
658 0.0000126255
669 0.0000093438
674 0.0000088127
695 0.0000075425
699 0.0000043546
703 0.0000014018
795 0.0000008125
935 0.0000004482
1020 0.0000003991
1035 0.0000001510
1058 0.0000001497
1172 0.0000001314
1284 0.0000000169
1438 0.0000000074
1625 0.0000000035
1632 0.0000000018
1688 0.0000000010
1815 0.0000000008
1819 0.0000000004
1933 0.0000000002
2148 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.8672255565
9 0.5777583146
55 0.0805157286
87 0.0700492236
101 0.0588668218
111 0.0449803640
132 0.0394009334
151 0.0283480859
164 0.0274067676
165 0.0107677798
219 0.0107102204
237 0.0062107201
278 0.0033501761
298 0.0025419575
346 0.0004417128
513 0.0000554483
632 0.0000535375
639 0.0000418911
667 0.0000135709
699 0.0000005314
830 0.0000004516
946 0.0000002658
963 0.0000000614
986 0.0000000362
1064 0.0000000094
1067 0.0000000026
1152 0.0000000010
1334 0.0000000002
1447 0.0000000000
8000 0.0000000000
evaluations raw_y
1 0.0719625126
14 0.0184527009
35 0.0168323137
86 0.0068641161
143 0.0063914878
184 0.0053996402
242 0.0046671561
265 0.0007511406
307 0.0005937428
366 0.0003916044
431 0.0002252742
451 0.0001778093
487 0.0000970640
501 0.0000970259
531 0.0000459594
548 0.0000136494
658 0.0000037709
665 0.0000023119
757 0.0000007331
794 0.0000005386
886 0.0000001561
912 0.0000000037
1233 0.0000000019
1249 0.0000000013
1339 0.0000000012
1342 0.0000000005
1408 0.0000000003
1500 0.0000000002
1667 0.0000000000
8000 0.0000000000
evaluations raw_y
1 8.7649274860
6 0.3098390408
7 0.0830234576
76 0.0725385984
157 0.0392613236
229 0.0092695809
359 0.0017492596
427 0.0002205072
658 0.0000700286
663 0.0000356390
754 0.0000103191
840 0.0000069762
846 0.0000044237
950 0.0000021370
956 0.0000019834
976 0.0000011274
1038 0.0000009629
1064 0.0000006755
1073 0.0000005460
1103 0.0000000649
1287 0.0000000276
1383 0.0000000267
1384 0.0000000215
1420 0.0000000207
1438 0.0000000187
1460 0.0000000153
1500 0.0000000101
1522 0.0000000086
1554 0.0000000065
1555 0.0000000044
1604 0.0000000038
1621 0.0000000023
1696 0.0000000020
1705 0.0000000017
1749 0.0000000015
1750 0.0000000005
1878 0.0000000004
2034 0.0000000003
2098 0.0000000001
2472 0.0000000000
8000 0.0000000000
evaluations raw_y
1 0.1749537128
3 0.0000001723
8 0.0000001425
19 0.0000000952
27 0.0000000196
125 0.0000000194
185 0.0000000124
204 0.0000000118
318 0.0000000078
328 0.0000000055
552 0.0000000048
636 0.0000000030
649 0.0000000022
795 0.0000000018
799 0.0000000013
907 0.0000000005
1041 0.0000000003
1251 0.0000000002
1601 0.0000000001
8000 0.0000000007
evaluations raw_y
1 12.3310251940
3 2.7694951848
6 1.4710994914
8 0.9922215347
11 0.0000035970
12 0.0000020100
70 0.0000011105
97 0.0000008316
123 0.0000005488
178 0.0000005468
201 0.0000005226
232 0.0000005128
251 0.0000004293
274 0.0000002676
379 0.0000002613
383 0.0000001792
533 0.0000001738
575 0.0000001523
628 0.0000001472
649 0.0000001375
737 0.0000001294
766 0.0000001000
802 0.0000000639
855 0.0000000574
989 0.0000000525
999 0.0000000405
1056 0.0000000373
1092 0.0000000296
1110 0.0000000193
1242 0.0000000173
1285 0.0000000126
1399 0.0000000104
1593 0.0000000075
1649 0.0000000062
1662 0.0000000051
1712 0.0000000039
1802 0.0000000035
1832 0.0000000033
1945 0.0000000031
2058 0.0000000017
2305 0.0000000016
2327 0.0000000014
2452 0.0000000010
2549 0.0000000009
2590 0.0000000005
2788 0.0000000003
2833 0.0000000002
3285 0.0000000000
8000 0.0000000000
evaluations raw_y
1 0.9642876375
7 0.3659170113
11 0.2081998994
14 0.1323269590
18 0.0632554634
35 0.0566086973
87 0.0517060444
102 0.0383105596
121 0.0215124335
180 0.0103850396
275 0.0034228984
341 0.0021275357
373 0.0015784480
470 0.0014486150
473 0.0006858123
506 0.0002975733
704 0.0000584310
813 0.0000537038
834 0.0000207288
856 0.0000205598
919 0.0000091014
1074 0.0000071034
1162 0.0000041120
1203 0.0000038261
1240 0.0000024975
1251 0.0000011397
1345 0.0000006269
1460 0.0000002828
1522 0.0000001968
1558 0.0000001762
1573 0.0000000949
1614 0.0000000692
1686 0.0000000629
1694 0.0000000454
1728 0.0000000416
1781 0.0000000277
1842 0.0000000181
1880 0.0000000052
2112 0.0000000045
2175 0.0000000016
2319 0.0000000015
2408 0.0000000013
2441 0.0000000006
2670 0.0000000002
3078 0.0000000001
8000 0.0000000000
evaluations raw_y
1 4.3640630636
4 0.5068835788
6 0.4345071822
8 0.2105790470
22 0.1856110534
27 0.1529708201
34 0.0278445343
51 0.0167617078
58 0.0078246844
60 0.0050215155
89 0.0029884186
124 0.0017224477
134 0.0013493622
151 0.0005190000
205 0.0002493597
244 0.0002322859
287 0.0000866408
304 0.0000387113
357 0.0000228135
453 0.0000027211
632 0.0000004494
705 0.0000003050
766 0.0000001116
802 0.0000000269
934 0.0000000176
1132 0.0000000093
1285 0.0000000069
1364 0.0000000057
1369 0.0000000053
1378 0.0000000045
1388 0.0000000032
1392 0.0000000012
1403 0.0000000007
1663 0.0000000005
1723 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.5248763491
2 0.1783116669
4 0.1609172438
6 0.0000552629
13 0.0000388430
85 0.0000224249
139 0.0000073734
398 0.0000073567
432 0.0000031868
552 0.0000008636
723 0.0000007572
862 0.0000007408
961 0.0000007019
1073 0.0000002725
1239 0.0000002673
1457 0.0000001763
1521 0.0000000831
1618 0.0000000767
1680 0.0000000628
1707 0.0000000494
1737 0.0000000309
1754 0.0000000253
1895 0.0000000233
2132 0.0000000209
2228 0.0000000158
2316 0.0000000155
2374 0.0000000104
2466 0.0000000045
2600 0.0000000025
2678 0.0000000018
2930 0.0000000014
3069 0.0000000012
3186 0.0000000011
3195 0.0000000004
3625 0.0000000003
3809 0.0000000002
4343 0.0000000000
8000 0.0000000000
evaluations raw_y
1 7.3540363857
2 4.4334879754
4 0.2015442523
5 0.0204610857
8 0.0197799274
16 0.0150724757
25 0.0124933446
30 0.0087416547
37 0.0057357031
44 0.0020357997
128 0.0014628372
180 0.0007954037
198 0.0007769375
235 0.0001540612
281 0.0001036155
559 0.0000842842
609 0.0000651259
660 0.0000499042
669 0.0000209963
726 0.0000130096
776 0.0000066014
788 0.0000051334
855 0.0000023168
890 0.0000012087
960 0.0000002996
1108 0.0000002260
1196 0.0000002042
1228 0.0000001434
1268 0.0000000942
1308 0.0000000400
1372 0.0000000125
1445 0.0000000109
1533 0.0000000076
1664 0.0000000046
1715 0.0000000014
2065 0.0000000010
2109 0.0000000003
2111 0.0000000002
2180 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.5485006711
6 2.0559734603
9 0.7268169739
69 0.5736763851
1235 0.1947724201
1255 0.1670998529
1270 0.0579457048
1309 0.0476751453
1390 0.0454380864
1395 0.0284428687
1445 0.0100334854
1487 0.0017706682
1548 0.0014307921
1576 0.0012607714
1578 0.0006175044
1678 0.0003373685
1697 0.0001234915
1764 0.0000789981
1871 0.0000651228
1905 0.0000583576
1942 0.0000421570
1962 0.0000369812
1993 0.0000361727
2000 0.0000334163
2009 0.0000211830
2027 0.0000102083
2081 0.0000089394
2113 0.0000074283
2129 0.0000071327
2132 0.0000054081
2182 0.0000030516
2225 0.0000016584
2230 0.0000005807
2344 0.0000001920
2361 0.0000000782
2376 0.0000000665
2426 0.0000000516
2516 0.0000000050
2633 0.0000000007
2863 0.0000000005
2946 0.0000000004
2963 0.0000000003
3021 0.0000000002
3167 0.0000000001
8000 0.0000000000
evaluations raw_y
1 1.5979084581
4 0.0054021560
20 0.0047732833
33 0.0005165729
87 0.0002256133
261 0.0001198810
381 0.0000887831
407 0.0000810464
447 0.0000324829
558 0.0000209408
755 0.0000099832
900 0.0000082073
932 0.0000053929
971 0.0000019626
1056 0.0000008358
1059 0.0000006467
1225 0.0000006262
1371 0.0000000867
1567 0.0000000851
1628 0.0000000742
1738 0.0000000723
1770 0.0000000546
1812 0.0000000485
1813 0.0000000455
1823 0.0000000174
1853 0.0000000171
1983 0.0000000117
1998 0.0000000103
2005 0.0000000095
2129 0.0000000030
2263 0.0000000020
2322 0.0000000014
2341 0.0000000011
2376 0.0000000007
2467 0.0000000005
2561 0.0000000003
2604 0.0000000002
2784 0.0000000000
8000 0.0000000000
evaluations raw_y
1 37.4119030872
2 20.6490328866
4 12.1580303747
5 11.5565502250
6 8.2593321845
13 5.9722765314
14 1.9320604115
16 1.5137085706
68 0.5237489580
85 0.5037294475
102 0.1974533175
211 0.1739837519
239 0.1727291184
278 0.1526430742
366 0.1094752960
426 0.0825344017
597 0.0677833051
600 0.0052498537
741 0.0035517546
934 0.0026950755
1004 0.0013754575
1063 0.0008565923
1093 0.0004691676
1112 0.0001026949
1176 0.0000553135
1230 0.0000357482
1261 0.0000154113
1274 0.0000045306
1348 0.0000031940
1427 0.0000015750
1496 0.0000011688
1614 0.0000010817
1615 0.0000007816
1639 0.0000002071
1687 0.0000001939
1731 0.0000000836
1754 0.0000000035
2039 0.0000000025
2104 0.0000000019
2192 0.0000000017
2197 0.0000000011
2311 0.0000000009
2377 0.0000000008
2438 0.0000000006
2530 0.0000000004
2721 0.0000000002
3135 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.5524782655
6 0.5914907418
75 0.3710988252
90 0.3686007763
92 0.1862647693
115 0.1026508665
151 0.0943712292
155 0.0626618195
184 0.0068057636
352 0.0033575774
371 0.0021468969
389 0.0020881186
475 0.0016281738
527 0.0007162778
710 0.0004556010
717 0.0004478897
755 0.0004157513
894 0.0001659960
985 0.0000544646
1064 0.0000070613
1279 0.0000054493
1344 0.0000026257
1467 0.0000022235
1496 0.0000022102
1626 0.0000011531
1647 0.0000009629
1693 0.0000004305
1813 0.0000003940
1886 0.0000003195
1891 0.0000002799
1952 0.0000000656
2058 0.0000000489
2167 0.0000000136
2224 0.0000000109
2418 0.0000000105
2423 0.0000000059
2452 0.0000000048
2507 0.0000000025
2582 0.0000000018
2618 0.0000000016
2638 0.0000000012
2705 0.0000000007
2907 0.0000000005
2922 0.0000000003
2926 0.0000000002
3073 0.0000000001
8000 0.0000000000
evaluations raw_y
1 19.5126644640
2 12.1122349407
3 8.8839923808
6 0.0042492855
115 0.0041534584
131 0.0013499944
205 0.0012252449
360 0.0008536360
379 0.0004658138
479 0.0003254239
635 0.0002999256
659 0.0001473354
703 0.0000801407
721 0.0000052466
1055 0.0000021463
1261 0.0000012991
1304 0.0000010745
1360 0.0000000594
1400 0.0000000495
1532 0.0000000449
1574 0.0000000292
1708 0.0000000141
1767 0.0000000133
1797 0.0000000088
1846 0.0000000084
1901 0.0000000066
1905 0.0000000036
2088 0.0000000007
2195 0.0000000006
2255 0.0000000001
8000 0.0000000000
evaluations raw_y
1 48.2935247666
2 21.3510541474
3 2.9677556010
50 1.2099467692
67 0.6749727886
139 0.3580080388
141 0.2705981628
181 0.0588398747
204 0.0337566577
251 0.0311830001
269 0.0226891353
289 0.0059247978
375 0.0058428997
419 0.0031272722
428 0.0023318527
498 0.0016580262
521 0.0014504796
538 0.0011265914
570 0.0005517967
639 0.0004851601
653 0.0001780558
683 0.0001010168
736 0.0000800235
758 0.0000744462
773 0.0000463450
831 0.0000095921
919 0.0000077599
995 0.0000072720
1020 0.0000059645
1023 0.0000030855
1031 0.0000021895
1133 0.0000004676
1146 0.0000003328
1182 0.0000002415
1267 0.0000002163
1280 0.0000001575
1335 0.0000001140
1364 0.0000000200
1441 0.0000000170
1510 0.0000000146
1514 0.0000000086
1558 0.0000000020
1561 0.0000000009
1713 0.0000000002
1948 0.0000000001
8000 0.0000000000
evaluations raw_y
1 2.3038052309
2 0.4470991482
34 0.3972683599
43 0.3598025072
64 0.3459564127
132 0.2009580394
145 0.1968533466
147 0.1822192705
185 0.1459406710
210 0.0925350105
240 0.0371243351
322 0.0055549243
422 0.0026475817
678 0.0009180567
694 0.0003788092
838 0.0000835806
867 0.0000280818
946 0.0000236171
1122 0.0000065664
1189 0.0000057623
1220 0.0000012558
1270 0.0000003633
1355 0.0000003200
1381 0.0000000652
1441 0.0000000451
1487 0.0000000040
1735 0.0000000008
1975 0.0000000006
1980 0.0000000002
2136 0.0000000000
8000 0.0000000000
evaluations raw_y
1 3.7381817543
2 0.1696775328
5 0.1401739304
6 0.1132716293
7 0.0696432828
10 0.0603119949
21 0.0439963111
57 0.0076773398
325 0.0048925390
375 0.0036133685
382 0.0012273608
471 0.0011164994
480 0.0008178272
501 0.0006891319
523 0.0006655578
587 0.0004705501
599 0.0001426802
765 0.0001387542
803 0.0000300557
869 0.0000134086
988 0.0000063443
1025 0.0000001635
1256 0.0000001519
1325 0.0000000950
1399 0.0000000745
1442 0.0000000583
1443 0.0000000218
1515 0.0000000173
1559 0.0000000149
1634 0.0000000089
1655 0.0000000009
1770 0.0000000007
1831 0.0000000004
1926 0.0000000002
1980 0.0000000001
2219 0.0000000000
8000 0.0000000000
evaluations raw_y
1 3.7841674639
2 1.1094940202
4 0.9591315188
6 0.1451247604
23 0.1239159738
67 0.1220097108
84 0.0346208200
163 0.0220509421
230 0.0142695874
246 0.0007201611
366 0.0005631903
453 0.0005583087
469 0.0002610716
516 0.0002568581
538 0.0001426584
598 0.0000821465
670 0.0000250013
808 0.0000237321
825 0.0000171027
910 0.0000086996
938 0.0000026010
999 0.0000011649
1017 0.0000007451
1136 0.0000007048
1219 0.0000004996
1222 0.0000001448
1367 0.0000000359
1442 0.0000000227
1562 0.0000000122
1613 0.0000000032
1729 0.0000000016
1880 0.0000000012
1915 0.0000000011
1941 0.0000000008
1951 0.0000000003
2037 0.0000000002
2053 0.0000000001
8000 0.0000000000
evaluations raw_y
1 15.0150071940
2 1.2759245059
19 1.2330640654
25 0.8721838673
56 0.6337325490
58 0.4167782696
66 0.4125930022
69 0.0685700388
95 0.0342923292
204 0.0103412098
259 0.0078363003
291 0.0070020564
363 0.0016932621
390 0.0009388377
401 0.0002925226
501 0.0002217842
521 0.0001466319
603 0.0001179388
604 0.0000358018
718 0.0000171097
774 0.0000132319
818 0.0000087716
822 0.0000086148
849 0.0000049116
857 0.0000038362
894 0.0000037430
904 0.0000024084
921 0.0000011250
940 0.0000007914
967 0.0000006799
1006 0.0000004104
1007 0.0000002244
1073 0.0000000904
1089 0.0000000820
1121 0.0000000032
1327 0.0000000021
1439 0.0000000015
1493 0.0000000012
1520 0.0000000005
1600 0.0000000000
8000 0.0000000000
evaluations raw_y
1 90.0953319178
3 67.7423520975
4 14.5265725095
6 7.6764985114
13 6.0948033240
19 2.7762673306
51 1.2897714475
80 0.9497876620
89 0.2163753842
186 0.1846016514
330 0.1710416021
349 0.1666141923
352 0.0732295795
377 0.0514378558
405 0.0328875750
455 0.0288436204
512 0.0158407706
619 0.0104887132
644 0.0041656281
645 0.0016934928
719 0.0008611262
777 0.0004249014
779 0.0001506077
832 0.0000114209
1004 0.0000042139
1154 0.0000037397
1158 0.0000018003
1174 0.0000016366
1192 0.0000013545
1209 0.0000007941
1254 0.0000001492
1291 0.0000000344
1428 0.0000000325
1465 0.0000000290
1477 0.0000000203
1505 0.0000000181
1515 0.0000000153
1542 0.0000000139
1559 0.0000000094
1599 0.0000000037
1626 0.0000000032
1725 0.0000000017
1825 0.0000000012
1874 0.0000000006
1879 0.0000000003
2113 0.0000000001
2433 0.0000000000
8000 0.0000000000
evaluations raw_y
1 1.3159432206
68 0.8393881543
78 0.8190719290
96 0.5747245031
109 0.4073838628
145 0.3561572511
173 0.2094648930
203 0.0203478246
251 0.0152588765
255 0.0109998617
293 0.0078588518
298 0.0008303317
558 0.0006839066
596 0.0001622842
710 0.0001115686
840 0.0001092504
843 0.0000823404
881 0.0000198384
948 0.0000145187
963 0.0000128354
1081 0.0000044468
1151 0.0000027287
1200 0.0000025082
1217 0.0000015782
1362 0.0000014200
1385 0.0000012401
1437 0.0000012337
1449 0.0000011845
1460 0.0000010518
1483 0.0000007002
1495 0.0000005990
1497 0.0000003870
1531 0.0000000312
1842 0.0000000300
1876 0.0000000180
1930 0.0000000153
1949 0.0000000075
2018 0.0000000038
2066 0.0000000036
2182 0.0000000032
2227 0.0000000025
2308 0.0000000016
2370 0.0000000012
2506 0.0000000010
2525 0.0000000008
2571 0.0000000006
2690 0.0000000003
3011 0.0000000002
3021 0.0000000001
8000 0.0000000000
evaluations raw_y
1 4.6190586862
3 1.1338748299
68 0.8838339162
80 0.7478705572
170 0.7085782034
236 0.6938555066
237 0.4612003794
305 0.1844793938
526 0.1829656085
621 0.1346327417
665 0.0255664029
792 0.0095711413
911 0.0085465975
948 0.0072533162
985 0.0049206318
992 0.0038716939
1041 0.0031450880
1046 0.0021962877
1063 0.0010641629
1153 0.0006155751
1202 0.0003968895
1205 0.0000468953
1408 0.0000374369
1448 0.0000276610
1467 0.0000177524
1517 0.0000176346
1524 0.0000160445
1549 0.0000112226
1577 0.0000086241
1585 0.0000015337
1647 0.0000005572
1690 0.0000002401
1701 0.0000000270
2036 0.0000000217
2074 0.0000000139
2124 0.0000000058
2164 0.0000000050
2345 0.0000000049
2386 0.0000000042
2425 0.0000000038
2442 0.0000000034
2474 0.0000000024
2576 0.0000000021
2625 0.0000000014
2643 0.0000000012
2815 0.0000000010
2850 0.0000000009
2900 0.0000000005
3091 0.0000000003
3225 0.0000000002
3565 0.0000000001
8000 0.0000000000
evaluations raw_y
1 10.9771778992
2 0.9604631359
3 0.8766348135
20 0.7378161688
27 0.3849678487
55 0.3663337130
93 0.2477499854
102 0.2335850868
180 0.2146319695
183 0.2119180394
243 0.0434541407
499 0.0123059938
599 0.0063784560
656 0.0045944748
689 0.0003896315
932 0.0002711189
935 0.0000845599
1051 0.0000501666
1088 0.0000088516
1303 0.0000069494
1321 0.0000019141
1381 0.0000014287
1502 0.0000013383
1659 0.0000010048
1673 0.0000008244
1703 0.0000005706
1709 0.0000004561
1726 0.0000003563
1740 0.0000002363
1779 0.0000001099
1859 0.0000000892
1915 0.0000000571
1979 0.0000000411
2012 0.0000000186
2174 0.0000000047
2213 0.0000000034
2261 0.0000000026
2391 0.0000000010
2903 0.0000000002
3094 0.0000000001
4379 0.0000000000
8000 0.0000000000
evaluations raw_y
1 8.0952123761
5 4.8067846604
6 3.5769579971
9 0.5369868589
20 0.5325394475
47 0.5239939531
54 0.3458693665
57 0.0003053375
68 0.0001234570
118 0.0000561761
208 0.0000488424
226 0.0000270160
242 0.0000259586
267 0.0000192882
395 0.0000187077
482 0.0000098805
706 0.0000088394
733 0.0000073374
747 0.0000068604
1284 0.0000066348
1315 0.0000066139
1353 0.0000065052
1368 0.0000064064
1523 0.0000063820
1592 0.0000063739
1711 0.0000063645
1759 0.0000063638
1804 0.0000063637
1817 0.0000063528
1830 0.0000063477
1860 0.0000063433
1882 0.0000063409
1926 0.0000063289
1948 0.0000063244
1966 0.0000062946
1997 0.0000062726
2004 0.0000062707
2005 0.0000062663
2007 0.0000062525
2021 0.0000061973
2027 0.0000061919
2040 0.0000061784
2042 0.0000061781
2052 0.0000061491
2056 0.0000061128
2059 0.0000060287
2060 0.0000059356
2062 0.0000058954
2063 0.0000057155
2069 0.0000056404
2078 0.0000055849
2080 0.0000053966
2081 0.0000052250
2082 0.0000047647
2088 0.0000038986
2102 0.0000032059
2112 0.0000025232
2118 0.0000022549
2120 0.0000012953
2121 0.0000009464
2125 0.0000005179
2183 0.0000005124
2194 0.0000004019
2275 0.0000003184
2284 0.0000000622
2349 0.0000000440
2456 0.0000000369
2467 0.0000000309
2480 0.0000000116
2614 0.0000000105
2715 0.0000000103
2745 0.0000000065
2796 0.0000000038
2991 0.0000000031
3058 0.0000000020
3152 0.0000000017
3344 0.0000000011
3483 0.0000000007
3542 0.0000000004
3758 0.0000000002
4093 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.0142945281
2 0.0069035393
13 0.0013759921
150 0.0013505331
159 0.0012084093
176 0.0011633155
189 0.0009810233
199 0.0008199209
206 0.0007540398
221 0.0007516960
240 0.0005822099
271 0.0005300029
332 0.0003744564
413 0.0000983145
560 0.0000572691
632 0.0000525219
733 0.0000403840
784 0.0000209131
844 0.0000179880
925 0.0000139235
955 0.0000021621
1314 0.0000012148
1367 0.0000011323
1410 0.0000006372
1549 0.0000004838
1556 0.0000004302
1579 0.0000001857
1662 0.0000001406
1749 0.0000000754
1811 0.0000000727
1902 0.0000000610
1960 0.0000000210
1989 0.0000000183
2240 0.0000000068
2403 0.0000000034
2560 0.0000000031
2566 0.0000000016
2603 0.0000000011
2788 0.0000000009
2871 0.0000000004
2892 0.0000000001
8000 0.0000000001
evaluations raw_y
1 0.8943612285
10 0.1073185172
68 0.0103679513
273 0.0002871221
475 0.0001780876
494 0.0000136058
826 0.0000084927
849 0.0000039966
892 0.0000038337
897 0.0000021232
904 0.0000019931
930 0.0000012590
945 0.0000003702
1019 0.0000003366
1065 0.0000001380
1074 0.0000001374
1122 0.0000001193
1140 0.0000000397
1169 0.0000000137
1240 0.0000000060
1307 0.0000000029
1312 0.0000000017
1341 0.0000000007
1461 0.0000000004
1510 0.0000000002
1567 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.8622507107
9 0.4121514401
45 0.3291487586
57 0.2857779037
91 0.2837232099
92 0.2480267685
125 0.2409359276
127 0.0870522802
170 0.0222015744
371 0.0191062237
422 0.0072248888
450 0.0071230145
492 0.0018381968
606 0.0016168883
634 0.0003740093
855 0.0002557873
891 0.0000704610
913 0.0000540158
983 0.0000161376
1142 0.0000074156
1174 0.0000058733
1182 0.0000034625
1265 0.0000012590
1431 0.0000003472
1534 0.0000001920
1716 0.0000001590
1751 0.0000001516
1779 0.0000000976
1831 0.0000000519
1850 0.0000000425
1872 0.0000000178
1892 0.0000000102
2188 0.0000000041
2195 0.0000000036
2292 0.0000000025
2337 0.0000000021
2409 0.0000000020
2426 0.0000000013
2473 0.0000000010
2490 0.0000000006
2552 0.0000000005
2584 0.0000000004
2659 0.0000000002
2692 0.0000000001
8000 0.0000000000
evaluations raw_y
1 0.0728999644
88 0.0645121433
98 0.0554712089
112 0.0399849028
115 0.0083343454
231 0.0035170553
405 0.0028073265
547 0.0023319860
556 0.0017418552
639 0.0016805775
655 0.0016740565
705 0.0016681770
716 0.0016537994
719 0.0016350092
835 0.0016347139
842 0.0016320243
929 0.0016320013
972 0.0016319033
978 0.0016316133
1020 0.0016315656
1067 0.0016315563
1122 0.0016315461
1159 0.0016315449
1162 0.0016315447
1165 0.0016315378
1169 0.0016315375
1206 0.0016315372
1355 0.0016315369
8000 0.0016315368
evaluations raw_y
1 5.1877961792
5 3.5933095446
10 1.0832975278
32 0.9420687364
60 0.8730464614
112 0.3934346222
142 0.3908286140
195 0.3080007267
207 0.2492500329
216 0.1741893456
261 0.1717378964
357 0.1586313035
368 0.1311949407
379 0.1258751054
409 0.1154558114
426 0.0954241974
433 0.0371522859
443 0.0064340764
654 0.0006694175
873 0.0002968022
915 0.0002320603
1005 0.0000753291
1027 0.0000142924
1065 0.0000065074
1161 0.0000035999
1290 0.0000024268
1292 0.0000024250
1306 0.0000018438
1329 0.0000015951
1354 0.0000005890
1370 0.0000004320
1407 0.0000003647
1474 0.0000003195
1517 0.0000001976
1522 0.0000001770
1527 0.0000001478
1569 0.0000001324
1602 0.0000001222
1611 0.0000000802
