evaluations raw_y
1406 0.0000000197
1415 0.0000000163
1428 0.0000000110
1436 0.0000000106
1455 0.0000000102
1501 0.0000000070
1531 0.0000000049
1547 0.0000000028
1560 0.0000000013
1607 0.0000000004
1710 0.0000000001
4000 0.0000000000
evaluations raw_y
1 4.5238617316
3 1.6246353333
5 0.7152083256
37 0.1196122812
70 0.0885891444
197 0.0403924170
245 0.0253742550
290 0.0240218334
292 0.0215387283
319 0.0177637221
326 0.0141687581
380 0.0098328654
382 0.0048124396
390 0.0038376625
440 0.0029449878
465 0.0025983899
515 0.0005042403
572 0.0004613515
636 0.0002213201
723 0.0001176432
770 0.0000892042
773 0.0000111553
970 0.0000102730
1000 0.0000071610
1031 0.0000044174
1032 0.0000040680
1038 0.0000025401
1063 0.0000020630
1067 0.0000019286
1085 0.0000015102
1088 0.0000012562
1092 0.0000010708
1097 0.0000003487
1215 0.0000000606
1362 0.0000000321
1443 0.0000000305
1481 0.0000000286
1483 0.0000000047
1709 0.0000000029
1769 0.0000000022
1831 0.0000000005
1954 0.0000000003
2083 0.0000000002
2220 0.0000000001
4000 0.0000000000
evaluations raw_y
1 22.2304102983
2 0.6477053959
10 0.5476976549
18 0.3150634350
91 0.2924069433
117 0.2333700153
126 0.1940614759
136 0.1681031273
178 0.1553523031
179 0.0727069736
238 0.0561074909
275 0.0460539546
277 0.0224424940
292 0.0177542971
329 0.0071621206
392 0.0026500223
439 0.0014432685
467 0.0012932290
479 0.0005159127
532 0.0001136148
548 0.0000502325
610 0.0000308732
616 0.0000282621
675 0.0000140715
706 0.0000041609
755 0.0000020989
830 0.0000016011
839 0.0000003390
911 0.0000001464
968 0.0000001237
1011 0.0000000727
1039 0.0000000425
1077 0.0000000209
1215 0.0000000099
1260 0.0000000021
1265 0.0000000005
1364 0.0000000001
4000 0.0000000000
evaluations raw_y
1 7.3601754586
3 6.7087031443
5 4.5821268169
8 3.4070636241
9 2.3031744962
33 1.2149341610
93 1.0498492492
109 0.5556599111
142 0.3963600819
160 0.0543743248
424 0.0420264169
456 0.0131773523
459 0.0059967373
517 0.0058717113
572 0.0010000621
677 0.0009681975
688 0.0000126585
847 0.0000083147
874 0.0000060278
876 0.0000060018
915 0.0000023417
988 0.0000018875
1012 0.0000012497
1047 0.0000009784
1072 0.0000001521
1077 0.0000000353
1118 0.0000000211
1201 0.0000000209
1257 0.0000000089
1263 0.0000000040
1279 0.0000000004
1336 0.0000000002
1404 0.0000000001
4000 0.0000000000
evaluations raw_y
1 13.8007152874
2 4.4914042483
6 0.5742161838
46 0.5460627532
78 0.5236113872
83 0.4962942756
89 0.2321453808
90 0.0025359374
255 0.0002586189
338 0.0000283046
379 0.0000279393
386 0.0000000028
463 0.0000000019
483 0.0000000001
570 0.0000000000
4000 0.0000000000
evaluations raw_y
1 6.2617397859
3 1.1869827064
5 1.0700725677
9 0.0000000054
17 0.0000000053
29 0.0000000043
59 0.0000000040
79 0.0000000037
90 0.0000000034
172 0.0000000029
221 0.0000000020
651 0.0000000018
4000 0.0000000053
evaluations raw_y
1 924.0022085419
2 140.7970185372
8 108.2691584535
10 37.9096604895
14 27.3905320331
38 1.1512660343
97 1.0517180053
113 0.0937955095
187 0.0669819801
200 0.0174405842
314 0.0168719982
358 0.0117888702
388 0.0083451061
429 0.0071551792
440 0.0025486395
510 0.0024488401
532 0.0017670394
582 0.0011042135
600 0.0003059292
638 0.0001732614
640 0.0000170933
741 0.0000061620
875 0.0000038607
1014 0.0000035236
1026 0.0000005932
1169 0.0000001655
1173 0.0000001294
1186 0.0000001243
1278 0.0000000499
1395 0.0000000442
1403 0.0000000194
1465 0.0000000030
1480 0.0000000004
1629 0.0000000003
1642 0.0000000002
1843 0.0000000001
4000 0.0000000000
evaluations raw_y
1 1.1379783724
9 1.0622372103
13 0.7064730232
16 0.5563878395
49 0.5235300891
56 0.3459583149
61 0.0705610218
180 0.0514185026
215 0.0169993700
299 0.0129929145
333 0.0111836553
444 0.0045742217
491 0.0037843772
512 0.0025608792
520 0.0002085652
623 0.0001564417
655 0.0001067151
755 0.0000572450
793 0.0000260983
797 0.0000105558
864 0.0000025868
960 0.0000021104
990 0.0000017402
1001 0.0000000845
1101 0.0000000645
1200 0.0000000500
1219 0.0000000240
1242 0.0000000189
1280 0.0000000055
1421 0.0000000037
1432 0.0000000031
1508 0.0000000023
1534 0.0000000010
1550 0.0000000009
1650 0.0000000002
1702 0.0000000001
2216 0.0000000000
4000 0.0000000000
evaluations raw_y
1 2.7135670834
2 2.7054307599
3 0.0001389312
11 0.0001265185
89 0.0000058610
166 0.0000047354
209 0.0000042003
226 0.0000024849
228 0.0000016065
237 0.0000009399
253 0.0000002791
324 0.0000000569
514 0.0000000514
520 0.0000000224
528 0.0000000101
620 0.0000000000
4000 0.0000000000
evaluations raw_y
1 7.1246103837
2 0.0273065946
112 0.0201321428
115 0.0143755506
163 0.0098985718
229 0.0044293454
245 0.0001422391
510 0.0000111155
579 0.0000081587
608 0.0000072722
698 0.0000055892
724 0.0000053043
735 0.0000025076
740 0.0000023073
782 0.0000016152
802 0.0000008977
874 0.0000008103
884 0.0000005851
991 0.0000003680
1038 0.0000000765
1103 0.0000000643
1125 0.0000000622
1144 0.0000000619
1149 0.0000000157
1231 0.0000000103
1256 0.0000000056
1371 0.0000000027
1397 0.0000000026
1447 0.0000000008
1517 0.0000000002
1613 0.0000000001
4000 0.0000000000
evaluations raw_y
1 1.5631160946
6 1.3014249673
7 1.0584619360
11 0.8951791086
19 0.3484612288
56 0.1382640285
110 0.0479068295
191 0.0216540763
316 0.0068320095
414 0.0044752762
445 0.0008242604
598 0.0007511589
608 0.0002415940
658 0.0001235276
690 0.0001066344
752 0.0000706930
778 0.0000031664
908 0.0000000498
1145 0.0000000374
1267 0.0000000208
1289 0.0000000199
1321 0.0000000015
1486 0.0000000010
1589 0.0000000003
1609 0.0000000002
1943 0.0000000000
4000 0.0000000000
evaluations raw_y
1 0.8829312929
3 0.3760558738
4 0.2122373201
6 0.1696354571
16 0.0147125391
152 0.0136645834
160 0.0052566534
177 0.0041453184
232 0.0021957915
250 0.0008866254
269 0.0000048509
431 0.0000016688
524 0.0000014981
531 0.0000008485
562 0.0000001281
618 0.0000001050
660 0.0000000467
661 0.0000000458
683 0.0000000347
690 0.0000000144
810 0.0000000079
840 0.0000000071
877 0.0000000022
959 0.0000000010
1060 0.0000000007
1160 0.0000000001
4000 0.0000000000
evaluations raw_y
1 21.5591324679
2 20.8536455070
3 8.8367413822
18 2.4004730832
85 1.4338612932
168 1.0196039386
176 0.4502350885
183 0.0651755834
369 0.0505845531
726 0.0347220451
784 0.0024124253
983 0.0014507690
988 0.0006500068
1101 0.0001435931
1272 0.0000393474
1277 0.0000238262
1339 0.0000166540
1376 0.0000108263
1397 0.0000100605
1398 0.0000034118
1451 0.0000033843
1453 0.0000006475
1502 0.0000005044
1527 0.0000004152
1537 0.0000003949
1548 0.0000000046
1770 0.0000000011
1793 0.0000000004
1814 0.0000000000
4000 0.0000000000
evaluations raw_y
1 6.2029986996
2 0.6320593853
3 0.0084729647
6 0.0047436641
14 0.0030868226
22 0.0021027557
51 0.0012764925
130 0.0012712396
170 0.0011635915
188 0.0011109559
191 0.0008309352
268 0.0008151643
271 0.0005924552
337 0.0004821912
422 0.0004703515
472 0.0004570203
591 0.0004057578
709 0.0004046614
796 0.0004038572
863 0.0004024790
876 0.0004021901
879 0.0004021431
925 0.0004019788
927 0.0004014280
945 0.0004013368
1079 0.0004010813
1162 0.0004010687
1230 0.0004010588
1315 0.0004010336
1326 0.0004009797
1366 0.0004009529
1441 0.0004008577
1537 0.0004008564
1594 0.0004008479
1620 0.0004008460
1651 0.0004008401
1806 0.0004008393
1892 0.0004008392
4000 0.0004008392
evaluations raw_y
1 10.4874450417
2 9.5466005201
3 1.5140688115
17 1.3541104690
39 1.2804918701
47 0.8146409800
53 0.3320909372
94 0.2585127420
146 0.0481611252
330 0.0157387443
420 0.0125531304
425 0.0050222520
494 0.0016781427
525 0.0012815077
630 0.0000422626
835 0.0000379067
838 0.0000203504
865 0.0000115297
891 0.0000007491
986 0.0000005614
1033 0.0000001190
1142 0.0000000355
1197 0.0000000310
1207 0.0000000220
1215 0.0000000031
1243 0.0000000021
1333 0.0000000010
1348 0.0000000002
1481 0.0000000001
4000 0.0000000000
evaluations raw_y
1 0.0795483887
5 0.0000000009
53 0.0000000005
204 0.0000000004
246 0.0000000003
331 0.0000000002
815 0.0000000001
4000 0.0000000094
evaluations raw_y
1 0.9638381748
2 0.1061540648
8 0.0574246722
47 0.0063258187
199 0.0044886901
218 0.0042465805
270 0.0037781958
299 0.0031115732
330 0.0024247606
348 0.0020444705
358 0.0011708248
359 0.0002215617
473 0.0001386404
508 0.0000815181
544 0.0000557437
608 0.0000406309
617 0.0000108900
713 0.0000057416
725 0.0000003716
875 0.0000002568
998 0.0000001964
1002 0.0000000657
1034 0.0000000612
1113 0.0000000557
1114 0.0000000330
1212 0.0000000303
1246 0.0000000261
1268 0.0000000163
1294 0.0000000090
1381 0.0000000082
1411 0.0000000018
1461 0.0000000010
1681 0.0000000005
1808 0.0000000002
1870 0.0000000001
4000 0.0000000000
evaluations raw_y
1 12.6561394162
8 5.3170499703
32 5.0111791549
44 1.5873025992
74 0.3763516658
194 0.1441160993
318 0.0806554370
418 0.0692600633
517 0.0642583170
585 0.0348988952
607 0.0139428913
709 0.0015109004
942 0.0012900485
945 0.0002396705
991 0.0001973709
1032 0.0000235178
1040 0.0000158834
1138 0.0000078233
1152 0.0000025126
1208 0.0000016220
1265 0.0000012622
1296 0.0000004620
1371 0.0000003469
1377 0.0000001113
1390 0.0000000320
1466 0.0000000136
1503 0.0000000103
1526 0.0000000093
1556 0.0000000039
1571 0.0000000010
1679 0.0000000003
2139 0.0000000002
2586 0.0000000001
4000 0.0000000000
evaluations raw_y
1 72.4235289395
12 16.9156846223
69 5.9698467699
81 0.9936490226
171 0.9566318765
172 0.8404920697
229 0.4288671354
335 0.4231583843
356 0.3589693124
400 0.2482528456
428 0.1035539749
620 0.1007498705
732 0.0809100293
783 0.0784755878
796 0.0729765829
827 0.0679460014
880 0.0366700162
1022 0.0254379890
1491 0.0254197648
1505 0.0253113476
1559 0.0253109842
1671 0.0253108039
1686 0.0253103209
1702 0.0253100486
1793 0.0253100342
1851 0.0253100334
1990 0.0253100327
4000 0.0253100326
evaluations raw_y
1 15.2882429981
4 6.8182805227
12 3.5138966309
57 2.8903616995
73 1.5895349580
146 1.2390965012
158 1.1805157545
173 0.8837079052
176 0.5160286387
226 0.5042058010
248 0.3812281613
254 0.3461652519
303 0.3384946465
311 0.1690536709
340 0.1582509571
354 0.0610061911
451 0.0261588205
546 0.0148976453
613 0.0039957825
651 0.0015333499
751 0.0013199969
787 0.0004561347
817 0.0004224436
837 0.0002884661
988 0.0002052161
1010 0.0001463633
1016 0.0000496369
1022 0.0000489665
1105 0.0000216479
1181 0.0000139616
1185 0.0000101237
1237 0.0000094117
1269 0.0000055189
1285 0.0000020700
1389 0.0000020366
1413 0.0000013520
1438 0.0000000953
1632 0.0000000535
1654 0.0000000466
1716 0.0000000380
1746 0.0000000246
1752 0.0000000075
1903 0.0000000022
1972 0.0000000021
2021 0.0000000019
2121 0.0000000015
2127 0.0000000009
2209 0.0000000004
2307 0.0000000001
2595 0.0000000000
4000 0.0000000000
evaluations raw_y
1 4.1335289578
4 1.0266307893
8 0.7718065487
16 0.3899176067
65 0.1475318045
128 0.1116607695
168 0.0942251431
201 0.0538640331
213 0.0472709655
220 0.0465037325
235 0.0453444358
255 0.0435421097
288 0.0188492617
387 0.0093732631
410 0.0083143421
459 0.0080890800
532 0.0022490128
647 0.0017974590
699 0.0013987133
735 0.0010621789
836 0.0010150849
853 0.0004516549
860 0.0002661570
936 0.0001769555
1131 0.0000942218
1159 0.0000412467
1184 0.0000274028
1450 0.0000238060
1479 0.0000227701
1543 0.0000217162
1574 0.0000152419
1587 0.0000085614
1612 0.0000060917
1728 0.0000038791
1806 0.0000022477
1978 0.0000014301
2064 0.0000005389
2181 0.0000004270
2235 0.0000003494
2488 0.0000002046
2673 0.0000001273
2689 0.0000000671
2813 0.0000000616
2848 0.0000000345
3112 0.0000000315
3189 0.0000000269
3219 0.0000000160
3256 0.0000000056
3268 0.0000000031
3588 0.0000000005
3924 0.0000000004
4000 0.0000001200
evaluations raw_y
1 7.6334826250
2 2.2373668701
6 0.6488575203
11 0.0308693404
91 0.0042966862
145 0.0019659406
161 0.0002885526
183 0.0002461141
195 0.0000668387
266 0.0000309647
319 0.0000175986
340 0.0000123214
380 0.0000063193
422 0.0000045490
455 0.0000036721
478 0.0000009290
592 0.0000008068
637 0.0000006835
653 0.0000001038
688 0.0000000238
729 0.0000000002
901 0.0000000000
4000 0.0000000000
evaluations raw_y
1 29.7953916319
2 2.6187092995
6 0.1250715984
42 0.1195803145
80 0.0646795184
89 0.0347294126
242 0.0312026319
301 0.0226911181
336 0.0210907258
409 0.0094797956
450 0.0073074037
466 0.0029881950
528 0.0020597526
559 0.0006597037
873 0.0002680011
933 0.0001171610
1040 0.0000496557
1076 0.0000393569
1079 0.0000210689
1089 0.0000102315
1129 0.0000064680
1159 0.0000023186
1190 0.0000004431
1298 0.0000003369
1350 0.0000000810
1368 0.0000000638
1384 0.0000000377
1402 0.0000000164
1656 0.0000000022
1706 0.0000000008
1816 0.0000000007
1940 0.0000000006
2008 0.0000000003
2055 0.0000000001
4000 0.0000000000
evaluations raw_y
1 4.5429843576
10 3.2998325223
11 1.7952267764
15 1.2729439062
39 1.1181192951
47 1.1028845251
61 0.5531144225
118 0.5039255730
131 0.3242653093
305 0.1351354018
416 0.1040797356
517 0.0577629691
558 0.0237701963
630 0.0171873458
688 0.0056770063
880 0.0006613376
999 0.0005853318
1068 0.0001267082
1125 0.0001222244
1151 0.0001114676
1192 0.0000292584
1227 0.0000231142
1315 0.0000173476
1318 0.0000040776
1397 0.0000012231
1426 0.0000005034
1447 0.0000000406
1653 0.0000000063
1711 0.0000000016
1803 0.0000000009
1807 0.0000000005
1872 0.0000000003
1995 0.0000000002
2205 0.0000000001
4000 0.0000000000
evaluations raw_y
1 3.4523134875
2 3.3001954481
4 1.0671075181
9 0.9045954018
13 0.3849898318
29 0.0614872233
128 0.0273169211
133 0.0254673960
172 0.0209963389
178 0.0151284009
182 0.0140615589
235 0.0093723475
236 0.0093337496
239 0.0029052594
389 0.0010044144
419 0.0004658141
465 0.0003634959
499 0.0001374616
520 0.0001131016
523 0.0000404909
581 0.0000258049
597 0.0000237239
671 0.0000118800
724 0.0000097059
742 0.0000076863
745 0.0000050178
765 0.0000032250
804 0.0000006473
865 0.0000006417
903 0.0000006134
908 0.0000003358
911 0.0000002545
964 0.0000002484
976 0.0000001849
1061 0.0000001818
1065 0.0000001306
1075 0.0000001101
1100 0.0000000861
1117 0.0000000763
1154 0.0000000196
1190 0.0000000131
1223 0.0000000124
1265 0.0000000073
1306 0.0000000041
1310 0.0000000027
1312 0.0000000022
1409 0.0000000014
1443 0.0000000011
1458 0.0000000007
1657 0.0000000005
1816 0.0000000003
2090 0.0000000001
2765 0.0000000000
4000 0.0000000000
evaluations raw_y
1 19.0252725708
2 1.8841156624
32 0.4464757805
50 0.3506568799
145 0.2913576948
173 0.0131183803
362 0.0126063329
372 0.0083861139
403 0.0028697270
431 0.0012173571
503 0.0004945650
566 0.0004078930
575 0.0003378432
597 0.0002484415
598 0.0000119255
685 0.0000116404
728 0.0000040094
851 0.0000015430
871 0.0000013625
888 0.0000012771
891 0.0000005635
897 0.0000003214
915 0.0000002924
954 0.0000000732
995 0.0000000387
1029 0.0000000033
1193 0.0000000001
4000 0.0000000000
evaluations raw_y
1 48.7740084889
3 29.0261727416
5 26.3620705447
7 15.4149277482
11 7.3733147433
19 1.7839085466
112 0.7087217970
176 0.4918364996
243 0.4369118460
259 0.3153329535
326 0.1404487679
363 0.0576190262
510 0.0353090292
531 0.0275396373
537 0.0086291503
587 0.0050001337
592 0.0035154260
700 0.0028265388
713 0.0018167846
762 0.0014652748
763 0.0002891892
830 0.0002704060
868 0.0002565504
876 0.0002229415
888 0.0001668664
916 0.0001640723
944 0.0001530575
951 0.0000900462
964 0.0000524707
982 0.0000225936
1003 0.0000114087
1030 0.0000062677
1080 0.0000061378
1089 0.0000023617
1136 0.0000005435
1177 0.0000001690
1304 0.0000000723
1384 0.0000000500
1404 0.0000000453
1442 0.0000000367
1454 0.0000000235
1455 0.0000000083
1512 0.0000000077
1651 0.0000000056
1737 0.0000000050
1817 0.0000000037
1856 0.0000000024
1903 0.0000000017
1995 0.0000000007
2163 0.0000000004
2312 0.0000000003
2336 0.0000000001
2683 0.0000000000
4000 0.0000000000
evaluations raw_y
1 1.2034208356
2 0.0396283239
4 0.0019053927
12 0.0009876957
74 0.0006416763
83 0.0005063313
161 0.0004085136
283 0.0003629914
429 0.0003034242
517 0.0002384230
762 0.0002254784
1419 0.0002247650
1524 0.0002243600
1591 0.0001932120
1985 0.0001869727
2237 0.0001866638
2287 0.0001842744
2482 0.0001842623
2506 0.0001840762
2536 0.0001835264
2537 0.0001834882
2582 0.0001833595
2657 0.0001833328
2800 0.0001833327
2861 0.0001833322
2974 0.0001833321
3003 0.0001833320
4000 0.0001833319
evaluations raw_y
1 26.6324534681
2 18.4156488486
3 7.9807556962
4 2.4297639760
16 0.2599173871
72 0.0693822580
144 0.0095583119
234 0.0027777173
283 0.0008609926
340 0.0000169382
553 0.0000102733
608 0.0000050180
630 0.0000045867
632 0.0000029046
637 0.0000005786
688 0.0000000678
714 0.0000000088
910 0.0000000078
950 0.0000000072
992 0.0000000068
1006 0.0000000055
1023 0.0000000045
1079 0.0000000033
1102 0.0000000022
1176 0.0000000019
1184 0.0000000011
1239 0.0000000006
1295 0.0000000004
1358 0.0000000003
1504 0.0000000001
1683 0.0000000000
4000 0.0000000000
evaluations raw_y
1 3.5078138452
2 1.7909803122
4 1.0492066188
8 0.3161888774
14 0.2991337474
20 0.2029694037
36 0.1599960766
54 0.1587602376
80 0.1409682806
81 0.0831020063
92 0.0705423951
121 0.0304588207
229 0.0262791319
241 0.0210704763
250 0.0190548295
273 0.0126206571
291 0.0118821094
318 0.0116567769
325 0.0058416911
405 0.0038057222
413 0.0014920744
550 0.0009300952
573 0.0004110131
680 0.0003582189
692 0.0001140952
742 0.0000496036
792 0.0000045919
943 0.0000041288
1033 0.0000028604
1040 0.0000006078
1135 0.0000000680
1235 0.0000000266
1313 0.0000000136
1436 0.0000000059
1522 0.0000000043
1565 0.0000000036
1633 0.0000000034
1696 0.0000000021
1698 0.0000000013
1812 0.0000000008
1887 0.0000000006
1943 0.0000000004
1971 0.0000000002
2231 0.0000000001
4000 0.0000000000
evaluations raw_y
1 13.3872932308
2 2.2593791725
3 1.4149665737
4 0.8708348368
31 0.3097681797
68 0.2948312174
128 0.2924083123
165 0.1344458019
194 0.1149336554
195 0.0760583511
210 0.0179014779
321 0.0143686948
385 0.0073390158
386 0.0043160260
426 0.0023642151
502 0.0016740635
553 0.0003438717
556 0.0002021894
707 0.0000316198
936 0.0000279098
949 0.0000173091
1011 0.0000111901
1028 0.0000095260
1051 0.0000022341
1110 0.0000016040
1157 0.0000011655
1258 0.0000007027
1300 0.0000004502
1308 0.0000004476
1338 0.0000002225
1340 0.0000001640
1404 0.0000000937
1420 0.0000000677
1445 0.0000000549
1510 0.0000000077
1668 0.0000000026
1764 0.0000000023
1848 0.0000000022
1849 0.0000000021
1951 0.0000000013
2027 0.0000000009
2030 0.0000000004
2290 0.0000000003
2405 0.0000000001
2838 0.0000000000
4000 0.0000000000
evaluations raw_y
1 7.1908473531
4 0.1112118313
154 0.1107191003
176 0.0172775409
372 0.0134667713
396 0.0066193838
399 0.0030079959
494 0.0021991929
506 0.0015074416
524 0.0003262155
661 0.0003229648
668 0.0001033774
698 0.0000197075
797 0.0000104811
851 0.0000096797
868 0.0000082500
875 0.0000039161
895 0.0000002237
1086 0.0000000146
1270 0.0000000055
1381 0.0000000022
1510 0.0000000019
1556 0.0000000017
1570 0.0000000011
1601 0.0000000008
1651 0.0000000007
1771 0.0000000004
1948 0.0000000002
2128 0.0000000001
4000 0.0000000000
evaluations raw_y
1 0.9931674462
4 0.0460629532
9 0.0252418827
17 0.0162351866
90 0.0138343321
125 0.0057657493
165 0.0041610845
256 0.0030958229
314 0.0017308921
341 0.0007708104
408 0.0006999694
493 0.0000292718
656 0.0000081305
694 0.0000022047
893 0.0000000561
1235 0.0000000202
1299 0.0000000081
1421 0.0000000073
1502 0.0000000046
1538 0.0000000028
1570 0.0000000026
1601 0.0000000018
1606 0.0000000011
1633 0.0000000005
1758 0.0000000003
1799 0.0000000001
2204 0.0000000000
4000 0.0000000000
evaluations raw_y
1 2.4958004579
2 0.4465281133
8 0.3088348852
12 0.0000000001
4000 0.0000000000
evaluations raw_y
1 1.7801927632
2 0.8742010971
4 0.1363547425
18 0.0315681514
46 0.0182607172
142 0.0019852326
207 0.0008448402
460 0.0008233973
507 0.0002554596
559 0.0000868178
567 0.0000527442
569 0.0000511406
647 0.0000504678
665 0.0000390110
678 0.0000071149
775 0.0000035121
788 0.0000024316
831 0.0000012057
847 0.0000009058
890 0.0000000962
977 0.0000000886
989 0.0000000353
1107 0.0000000265
1112 0.0000000230
1118 0.0000000118
1178 0.0000000096
1182 0.0000000057
1223 0.0000000028
1249 0.0000000009
1326 0.0000000006
1356 0.0000000001
4000 0.0000000000
evaluations raw_y
1 45.9689772134
3 12.5257625623
9 10.8247019169
28 8.3902450385
29 8.0757993985
78 7.2907463210
90 5.4839514094
232 3.8012499953
325 2.7179838390
335 1.1761481369
518 0.4391460734
660 0.2964451613
726 0.2429480249
744 0.2286799892
751 0.2124094200
770 0.0339814062
780 0.0094893915
847 0.0010243007
929 0.0005041165
982 0.0002714474
987 0.0000885268
992 0.0000533299
1038 0.0000294234
1097 0.0000195088
1179 0.0000175825
1183 0.0000128666
1225 0.0000078851
1282 0.0000051933
1360 0.0000046389
1366 0.0000034778
1386 0.0000029628
1441 0.0000028467
1450 0.0000024654
1459 0.0000020871
1478 0.0000017178
1495 0.0000016270
1503 0.0000009055
1532 0.0000006281
1555 0.0000004949
1651 0.0000003171
1739 0.0000002440
1783 0.0000002249
1798 0.0000001580
1834 0.0000001407
1846 0.0000000649
1915 0.0000000573
1940 0.0000000275
2015 0.0000000146
2163 0.0000000047
2320 0.0000000040
2323 0.0000000027
2361 0.0000000023
2408 0.0000000016
2476 0.0000000011
2540 0.0000000006
2653 0.0000000004
2677 0.0000000001
3072 0.0000000000
4000 0.0000000000
evaluations raw_y
1 4.0335356481
2 1.5678496517
9 1.3766474516
12 0.1968121471
125 0.1512325499
175 0.1446008740
191 0.0760831242
196 0.0518728813
256 0.0201587867
320 0.0156531523
329 0.0149956334
331 0.0068637192
459 0.0061784977
523 0.0055398432
526 0.0046378539
537 0.0036059574
566 0.0036030702
593 0.0009992992
594 0.0003195878
676 0.0001988065
700 0.0001910651
752 0.0001749016
754 0.0001631190
767 0.0000765379
771 0.0000628483
778 0.0000531790
815 0.0000062452
