evaluations raw_y
416 0.0151244820
497 0.0134257610
563 0.0107788250
633 0.0107358423
638 0.0075915406
694 0.0070235476
701 0.0069950504
704 0.0058869615
764 0.0049549063
782 0.0046125216
835 0.0034451699
856 0.0032353288
858 0.0024638982
867 0.0021356734
869 0.0020852960
878 0.0019430642
906 0.0019215668
926 0.0017158706
987 0.0011360797
1066 0.0009342469
1119 0.0005076811
1208 0.0003949375
1243 0.0003882214
1260 0.0002633565
1273 0.0002436503
1309 0.0002029542
1323 0.0001969616
1343 0.0001767383
1392 0.0001609691
1394 0.0001474908
1408 0.0000939507
1449 0.0000616486
1496 0.0000598052
1517 0.0000549641
1538 0.0000455489
1572 0.0000387813
1575 0.0000247771
1668 0.0000150901
1720 0.0000150647
1770 0.0000096932
1789 0.0000079529
1801 0.0000075722
1893 0.0000067668
1899 0.0000047723
1918 0.0000031384
1947 0.0000021162
1984 0.0000013779
2002 0.0000011266
2142 0.0000010707
2168 0.0000007642
2230 0.0000006752
2233 0.0000005696
2267 0.0000003688
2374 0.0000003159
2380 0.0000002891
2482 0.0000001328
2577 0.0000001258
2610 0.0000001226
2630 0.0000001018
2631 0.0000000931
2641 0.0000000536
2668 0.0000000326
2754 0.0000000271
2900 0.0000000250
2939 0.0000000212
2940 0.0000000200
2981 0.0000000121
3005 0.0000000090
3019 0.0000000083
3114 0.0000000074
3116 0.0000000071
3129 0.0000000048
3214 0.0000000040
3219 0.0000000024
3408 0.0000000023
3467 0.0000000016
3497 0.0000000013
3621 0.0000000011
3645 0.0000000010
3679 0.0000000008
3728 0.0000000006
3776 0.0000000004
3797 0.0000000003
4010 0.0000000002
4474 0.0000000001
10000 0.0000000000
evaluations raw_y
1 1.3576498857
118 0.9084526602
135 0.5332495060
181 0.4634070221
208 0.4143385506
211 0.2503796425
234 0.0230456436
258 0.0186466537
369 0.0184276124
404 0.0120964589
429 0.0053544117
515 0.0043079981
535 0.0027829030
539 0.0015631941
562 0.0010116551
622 0.0005895581
645 0.0004058426
666 0.0002353349
675 0.0000583903
684 0.0000000027
701 0.0000000015
747 0.0000000005
779 0.0000000002
993 0.0000000001
10000 0.0000000000
evaluations raw_y
1 56.2187767831
3 8.1268996762
22 7.3834850314
34 5.4454347443
36 3.3658150736
63 2.5771286260
69 1.6055237439
137 1.3318452264
141 1.1902898817
149 1.0320498300
198 0.8385241071
218 0.7760856195
277 0.5381916732
296 0.4109841824
350 0.2425950557
436 0.1864328530
528 0.1630398468
647 0.1009004660
658 0.0923987441
688 0.0730725990
696 0.0330998765
751 0.0211435859
760 0.0176555800
837 0.0146633169
856 0.0141185094
886 0.0120583444
894 0.0083713275
909 0.0039441904
960 0.0039261167
990 0.0021460722
1038 0.0006421919
1087 0.0005255085
1090 0.0004786791
1257 0.0001991087
1335 0.0000526592
1485 0.0000415390
1503 0.0000383898
1529 0.0000105383
1647 0.0000097966
1695 0.0000092796
1696 0.0000092697
1708 0.0000070243
1781 0.0000047175
1790 0.0000027552
1826 0.0000026700
1839 0.0000020428
1847 0.0000016914
1891 0.0000016822
1907 0.0000011059
1922 0.0000010420
1942 0.0000008729
1954 0.0000006258
1969 0.0000005149
2021 0.0000004007
2057 0.0000003013
2129 0.0000002560
2135 0.0000001196
2245 0.0000000627
2305 0.0000000543
2324 0.0000000528
2332 0.0000000499
2345 0.0000000418
2356 0.0000000206
2419 0.0000000203
2453 0.0000000172
2525 0.0000000123
2552 0.0000000112
2553 0.0000000074
2597 0.0000000054
2645 0.0000000050
2662 0.0000000026
2691 0.0000000018
2774 0.0000000013
2820 0.0000000010
2858 0.0000000009
2911 0.0000000006
2998 0.0000000004
3139 0.0000000003
3259 0.0000000002
3731 0.0000000001
10000 0.0000000000
evaluations raw_y
1 13.0216752597
2 5.5381590084
5 2.8853957498
8 1.4951597919
72 1.1006839645
89 0.8385093503
129 0.6160792956
161 0.5806387118
188 0.2136300575
206 0.0828221685
297 0.0483166720
373 0.0442160803
390 0.0385797865
438 0.0219776903
443 0.0167598489
453 0.0109560892
489 0.0093606753
516 0.0044397316
592 0.0030485602
614 0.0026294443
627 0.0021804201
641 0.0019798455
655 0.0015076676
657 0.0012684710
661 0.0012181102
709 0.0007757211
719 0.0007074869
741 0.0003515245
775 0.0003047893
780 0.0002443750
848 0.0001850547
877 0.0001438485
895 0.0001370819
903 0.0000926531
960 0.0000815884
984 0.0000264232
1045 0.0000209396
1085 0.0000204752
1088 0.0000133364
1089 0.0000104931
1120 0.0000056093
1191 0.0000040817
1288 0.0000035498
1295 0.0000007453
1389 0.0000007003
1402 0.0000006995
1434 0.0000005470
1484 0.0000003517
1547 0.0000002434
1602 0.0000002111
1622 0.0000001053
1681 0.0000000823
1697 0.0000000671
1744 0.0000000501
1804 0.0000000419
1859 0.0000000302
1878 0.0000000268
1913 0.0000000247
1924 0.0000000216
1980 0.0000000196
1991 0.0000000136
2000 0.0000000105
2060 0.0000000049
2119 0.0000000034
2162 0.0000000023
2218 0.0000000017
2223 0.0000000015
2279 0.0000000012
2292 0.0000000008
2438 0.0000000005
2509 0.0000000003
2699 0.0000000002
2883 0.0000000001
3770 0.0000000000
10000 0.0000000000
evaluations raw_y
1 45.4746946924
3 29.4171830284
6 28.1596375881
10 3.7544961159
14 1.1826154467
26 1.1315971253
27 0.9535313963
88 0.7675388170
155 0.7394367797
157 0.6334278134
159 0.6230087345
160 0.6172577671
175 0.5086852098
199 0.3611387702
207 0.2954251229
314 0.2476497832
351 0.1699027788
392 0.1484081907
518 0.1095755326
580 0.0952831740
597 0.0805312681
669 0.0781475797
674 0.0591966319
677 0.0571759867
729 0.0452909444
776 0.0422981487
890 0.0415998229
927 0.0112111177
1091 0.0096625216
1125 0.0071569093
1201 0.0063902040
1213 0.0042254853
1219 0.0032380687
1260 0.0025970045
1286 0.0025486366
1295 0.0022552932
1359 0.0014711056
1372 0.0007165520
1397 0.0004241305
1514 0.0003738258
1515 0.0002691554
1564 0.0002684210
1567 0.0002653677
1569 0.0002158968
1571 0.0001922311
1636 0.0001788266
1653 0.0001131192
1716 0.0000974901
1746 0.0000879209
1780 0.0000834630
1786 0.0000681305
1809 0.0000645596
1817 0.0000579558
1860 0.0000468620
1862 0.0000146131
1995 0.0000123637
2056 0.0000095645
2059 0.0000080182
2078 0.0000017531
2185 0.0000016723
2197 0.0000011450
2224 0.0000011405
2275 0.0000010734
2322 0.0000008893
2333 0.0000005616
2355 0.0000002487
2441 0.0000002463
2445 0.0000000825
2508 0.0000000765
2575 0.0000000703
2622 0.0000000649
2646 0.0000000525
2723 0.0000000493
2779 0.0000000412
2799 0.0000000371
2804 0.0000000332
2812 0.0000000300
2833 0.0000000267
2834 0.0000000177
2848 0.0000000156
2856 0.0000000155
2880 0.0000000113
2910 0.0000000106
2930 0.0000000046
2954 0.0000000039
2990 0.0000000022
3127 0.0000000018
3135 0.0000000011
3214 0.0000000006
3262 0.0000000005
3435 0.0000000004
3473 0.0000000002
3525 0.0000000001
10000 0.0000000000
evaluations raw_y
1 43.7635106958
2 21.0376819669
3 18.0374384299
5 9.7881463523
7 4.4385766389
11 3.2081566104
65 2.9990491134
80 2.3026489178
83 1.1003416822
95 0.7674624551
97 0.6367478843
128 0.5265931498
218 0.5038901676
221 0.4080726996
241 0.3105443074
277 0.2619880932
337 0.2035635978
350 0.1543285123
384 0.1303349072
423 0.1110244113
453 0.1060096180
483 0.0697941271
547 0.0606076307
579 0.0590913405
580 0.0528364825
582 0.0472484970
591 0.0362082272
629 0.0259432664
670 0.0217889427
685 0.0213603923
696 0.0190315479
743 0.0151854386
767 0.0129804324
800 0.0116458381
811 0.0115153441
834 0.0105827819
867 0.0087356373
870 0.0081147500
899 0.0074960234
912 0.0071344363
918 0.0046684429
976 0.0045006559
1052 0.0029507408
1071 0.0026272739
1134 0.0010665917
1302 0.0009320009
1315 0.0009273913
1327 0.0008509293
1355 0.0005830405
1373 0.0005571039
1390 0.0005172150
1414 0.0004429298
1429 0.0004114671
1440 0.0003247180
1546 0.0002741232
1569 0.0001592904
1707 0.0001563668
1757 0.0001062803
1786 0.0001040761
1804 0.0000726729
1842 0.0000370076
1963 0.0000345783
2038 0.0000342259
2051 0.0000298053
2064 0.0000272704
2073 0.0000221677
2080 0.0000209920
2111 0.0000144355
2133 0.0000095197
2247 0.0000035915
2488 0.0000035082
2491 0.0000029775
2515 0.0000029234
2661 0.0000022230
2727 0.0000017913
2730 0.0000013239
2769 0.0000010718
2856 0.0000008365
2865 0.0000008097
2974 0.0000007562
2994 0.0000002450
3042 0.0000001016
3099 0.0000000929
3190 0.0000000895
3193 0.0000000604
3329 0.0000000253
3421 0.0000000178
3526 0.0000000157
3527 0.0000000149
3558 0.0000000117
3664 0.0000000091
3767 0.0000000060
3847 0.0000000051
3953 0.0000000034
3954 0.0000000032
3970 0.0000000030
4176 0.0000000024
4241 0.0000000020
4341 0.0000000018
4704 0.0000000012
4802 0.0000000011
4824 0.0000000007
5070 0.0000000005
5312 0.0000000002
5960 0.0000000001
10000 0.0000000000
evaluations raw_y
1 5.0131471705
5 4.3107232212
7 3.3919298192
8 2.6519473311
43 2.1065469310
65 1.4233840677
112 0.9276542785
183 0.8812949371
189 0.8444354328
201 0.7522991774
262 0.7119770669
264 0.6289718940
267 0.5667576505
268 0.4838318267
316 0.4498786660
318 0.4140496834
319 0.3659385831
334 0.3583304627
349 0.3441135037
377 0.3215547137
383 0.2919154944
389 0.2855956847
404 0.1920948535
471 0.1805580048
479 0.1706061329
482 0.1610115923
498 0.1331784755
513 0.1033619088
535 0.0778854463
587 0.0279633797
599 0.0058291047
746 0.0045535780
785 0.0027896903
814 0.0019683022
839 0.0007611976
908 0.0004376622
960 0.0003798479
986 0.0003126244
1004 0.0002036984
1017 0.0001663442
1062 0.0001446020
1063 0.0000225504
1203 0.0000111404
1300 0.0000069545
1370 0.0000067863
1400 0.0000035803
1488 0.0000030427
1505 0.0000029840
1510 0.0000029127
1525 0.0000017446
1538 0.0000016159
1586 0.0000011181
1623 0.0000010210
1662 0.0000008910
1668 0.0000008238
1694 0.0000006840
1720 0.0000006783
1724 0.0000005695
1733 0.0000005601
1767 0.0000005067
1795 0.0000004148
1805 0.0000002894
1828 0.0000002459
1846 0.0000002456
1851 0.0000001894
1927 0.0000001509
1948 0.0000001226
1951 0.0000001185
2036 0.0000000928
2037 0.0000000747
2048 0.0000000569
2082 0.0000000474
2096 0.0000000407
2194 0.0000000322
2206 0.0000000233
2222 0.0000000203
2265 0.0000000179
2280 0.0000000169
2371 0.0000000146
2374 0.0000000079
2446 0.0000000070
2484 0.0000000062
2577 0.0000000051
2578 0.0000000049
2582 0.0000000048
2590 0.0000000040
2634 0.0000000038
2671 0.0000000036
2673 0.0000000027
2757 0.0000000022
2758 0.0000000010
2831 0.0000000009
2949 0.0000000004
3110 0.0000000002
3303 0.0000000001
10000 0.0000000000
evaluations raw_y
1 17.7667461579
2 4.6632672121
20 3.3679410962
147 2.8065290147
181 2.6724020416
230 2.6522155730
233 1.5686316914
293 1.1052945061
421 0.7683801290
425 0.5843045438
478 0.5713827061
487 0.5432825753
528 0.5339145664
538 0.5246073246
558 0.3683874683
569 0.2822376454
588 0.1738725858
623 0.1604555537
630 0.0458971599
721 0.0270448867
798 0.0260639239
800 0.0117798955
833 0.0055218263
938 0.0020814102
956 0.0017992065
1008 0.0016473554
1043 0.0002906052
1270 0.0002707434
1272 0.0001583839
1357 0.0001248888
1365 0.0000888473
1395 0.0000629219
1429 0.0000528325
1433 0.0000272686
1506 0.0000176885
1548 0.0000136386
1557 0.0000055298
1623 0.0000045657
1690 0.0000045526
1691 0.0000036302
1694 0.0000030869
1703 0.0000014189
1709 0.0000010246
1746 0.0000005937
1767 0.0000004602
1822 0.0000003359
1824 0.0000002138
1847 0.0000001265
1899 0.0000000974
1971 0.0000000610
1994 0.0000000606
1997 0.0000000344
2032 0.0000000117
2118 0.0000000063
2152 0.0000000007
2329 0.0000000006
2379 0.0000000004
2415 0.0000000002
2565 0.0000000001
2956 0.0000000000
10000 0.0000000000
evaluations raw_y
1 4.7631375976
10 2.7678710655
64 2.4683385847
95 1.8361992373
116 1.4275780633
156 1.3746613751
185 1.1589289105
223 0.5461835691
267 0.5365710747
277 0.2428334380
278 0.2015295449
291 0.1798105933
298 0.1150704081
350 0.0942987788
392 0.0783900087
446 0.0724005438
454 0.0138550919
568 0.0123437888
587 0.0122805645
588 0.0049355440
626 0.0044385079
652 0.0037562040
656 0.0014190865
772 0.0005057913
836 0.0004198812
837 0.0002498458
842 0.0000000085
889 0.0000000069
896 0.0000000030
976 0.0000000023
1031 0.0000000004
1184 0.0000000003
1219 0.0000000002
1366 0.0000000000
10000 0.0000000000
evaluations raw_y
1 5.2181740691
2 3.8796556727
3 2.8533310244
12 1.4695779302
28 1.0611224798
53 0.8761238955
61 0.0000000050
62 0.0000000038
118 0.0000000031
130 0.0000000022
9834 0.0000000020
10000 0.0000000034
evaluations raw_y
1 878.8615033774
2 551.3862436166
3 511.5420155087
4 44.5243587113
10 2.3640299818
33 1.3907359035
46 0.7358527551
177 0.4201971658
359 0.3516553302
442 0.2703126778
468 0.1948881003
528 0.0650070502
584 0.0241524802
687 0.0219231038
724 0.0158020013
745 0.0143016635
819 0.0124316693
836 0.0080119693
912 0.0074475263
958 0.0070978238
971 0.0048100969
976 0.0034866621
1132 0.0021429482
1151 0.0019184600
1201 0.0018289601
1218 0.0017538002
1222 0.0016635967
1235 0.0015531463
1237 0.0014831048
1252 0.0014795441
1259 0.0011798270
1283 0.0008742653
1322 0.0005491036
1363 0.0003592975
1450 0.0001330524
1591 0.0000925426
1653 0.0000291882
1777 0.0000196158
1797 0.0000111736
1848 0.0000091368
1995 0.0000067260
2020 0.0000065369
2056 0.0000049153
2067 0.0000040991
2149 0.0000037068
2153 0.0000022521
2206 0.0000018045
2212 0.0000017666
2219 0.0000010921
2296 0.0000006385
2408 0.0000005541
2418 0.0000005077
2436 0.0000003707
2518 0.0000002690
2616 0.0000001724
2664 0.0000001408
2785 0.0000001186
2816 0.0000000987
2856 0.0000000876
2860 0.0000000830
2900 0.0000000736
2915 0.0000000716
2924 0.0000000628
2935 0.0000000523
2954 0.0000000289
3009 0.0000000271
3028 0.0000000117
3131 0.0000000048
3250 0.0000000025
3439 0.0000000018
3479 0.0000000015
3528 0.0000000013
3604 0.0000000007
3616 0.0000000003
3810 0.0000000002
3943 0.0000000001
10000 0.0000000000
evaluations raw_y
1 187.4949228785
2 48.3599405452
3 14.6241090066
9 4.3751908021
71 1.8245794628
127 1.5065161688
136 1.5025247846
138 1.4093393528
139 1.3422561398
147 1.1932057608
162 1.1359308762
164 0.8339482616
178 0.6354756670
232 0.5243985521
236 0.4549342687
289 0.3393932028
355 0.3351483825
426 0.2914198262
455 0.2838731032
457 0.2679948452
481 0.1867325316
530 0.1799668546
539 0.1542954632
540 0.1311743514
575 0.0915824152
612 0.0579169170
634 0.0409229720
728 0.0309720123
1086 0.0299768250
1146 0.0199478621
1151 0.0150690679
1165 0.0145335411
1172 0.0031568103
1308 0.0016546598
1329 0.0011954424
1423 0.0009973675
1463 0.0005779716
1527 0.0003195752
1536 0.0001898666
1606 0.0000691451
1735 0.0000640999
1736 0.0000485921
1741 0.0000284226
1791 0.0000181235
1905 0.0000126790
1917 0.0000090278
1981 0.0000084266
1999 0.0000079906
2007 0.0000060792
2018 0.0000054684
2034 0.0000050274
2059 0.0000042148
2084 0.0000011421
2380 0.0000010575
2385 0.0000004275
2503 0.0000003768
2553 0.0000003107
2556 0.0000002894
2625 0.0000001024
2686 0.0000000971
2758 0.0000000695
2831 0.0000000589
2842 0.0000000325
2946 0.0000000176
2972 0.0000000145
3001 0.0000000116
3020 0.0000000103
3074 0.0000000067
3120 0.0000000018
3446 0.0000000006
3781 0.0000000005
3830 0.0000000004
4035 0.0000000001
5614 0.0000000000
10000 0.0000000000
evaluations raw_y
1 11.2374237874
2 10.3310583774
3 8.1657588180
11 4.0128651861
33 3.2396564297
61 0.0003315637
124 0.0001304290
264 0.0000724637
316 0.0000702678
320 0.0000497222
323 0.0000371926
324 0.0000364440
341 0.0000336943
386 0.0000163011
436 0.0000139306
441 0.0000083874
468 0.0000074971
477 0.0000042365
491 0.0000040656
573 0.0000031400
574 0.0000021810
655 0.0000020603
708 0.0000019652
724 0.0000012805
827 0.0000010700
872 0.0000009585
904 0.0000009366
917 0.0000004102
1010 0.0000003786
1061 0.0000001784
1062 0.0000001673
1088 0.0000001560
1091 0.0000001030
1105 0.0000000961
1148 0.0000000777
1179 0.0000000560
1256 0.0000000377
1285 0.0000000367
1312 0.0000000160
1319 0.0000000128
1368 0.0000000124
1370 0.0000000084
1385 0.0000000053
1434 0.0000000050
1464 0.0000000044
1649 0.0000000036
1652 0.0000000030
1675 0.0000000027
1700 0.0000000024
1707 0.0000000006
1786 0.0000000003
1789 0.0000000001
2260 0.0000000000
10000 0.0000000064
evaluations raw_y
1 5.8485872142
3 3.8129928458
9 1.3842582386
18 0.9500227910
34 0.7452897072
59 0.6204809028
115 0.3937476710
122 0.3547551761
125 0.2560819164
129 0.2235903232
175 0.1171701612
237 0.0466387962
394 0.0463415581
409 0.0355238829
448 0.0231006149
478 0.0218381586
498 0.0180696871
519 0.0156255492
521 0.0093713374
587 0.0044558844
661 0.0036588156
713 0.0027578883
717 0.0002379929
772 0.0002212791
782 0.0002205504
795 0.0001158443
821 0.0001082504
956 0.0000745059
971 0.0000696878
1004 0.0000691050
1011 0.0000605284
1015 0.0000585153
1022 0.0000500154
1037 0.0000384123
1090 0.0000352668
1096 0.0000101772
1292 0.0000081913
1341 0.0000079630
1358 0.0000033322
1438 0.0000028442
1462 0.0000028201
1463 0.0000026582
1477 0.0000020070
1480 0.0000015643
1511 0.0000012959
1551 0.0000011322
1560 0.0000008880
1649 0.0000008224
1652 0.0000007794
1677 0.0000007522
1679 0.0000004898
1747 0.0000002822
1760 0.0000002449
1789 0.0000001920
1933 0.0000001857
1934 0.0000001716
1957 0.0000001493
1969 0.0000001324
1985 0.0000000941
1997 0.0000000808
2018 0.0000000537
2067 0.0000000491
2130 0.0000000258
2234 0.0000000213
2293 0.0000000184
2355 0.0000000134
2366 0.0000000127
2405 0.0000000082
2474 0.0000000073
2519 0.0000000045
2539 0.0000000035
2623 0.0000000027
2645 0.0000000020
2675 0.0000000016
2681 0.0000000013
2766 0.0000000010
2826 0.0000000004
2828 0.0000000003
3055 0.0000000002
3304 0.0000000001
10000 0.0000000000
evaluations raw_y
1 2.0281327030
47 1.4710545766
60 1.2907488031
81 0.9381237174
131 0.8769033390
136 0.5969707030
161 0.4213398107
259 0.3663967870
267 0.3066252322
290 0.2662605758
338 0.2099515609
468 0.1789023507
479 0.1693599170
498 0.1627056754
525 0.1555698196
527 0.1473825191
529 0.1403163780
542 0.1273894558
546 0.1162586875
550 0.1081037644
610 0.0997614764
655 0.0851266017
673 0.0764943006
678 0.0741564809
693 0.0513722802
721 0.0357944813
777 0.0271048455
799 0.0228380980
898 0.0193164889
902 0.0183962378
908 0.0156212223
969 0.0119765272
1010 0.0093791040
1068 0.0083192991
1105 0.0066323165
1149 0.0059929955
1235 0.0059570786
1323 0.0059138757
1376 0.0058111033
1433 0.0058052926
1491 0.0057968965
1503 0.0057956944
1532 0.0057876137
1533 0.0057750251
1561 0.0057545061
1611 0.0057531648
1665 0.0057517818
1716 0.0057515826
1730 0.0057495808
1755 0.0057482262
1863 0.0057478598
1895 0.0057477241
1899 0.0057473215
1932 0.0057472573
1989 0.0057471821
1991 0.0057470990
2029 0.0057470618
2030 0.0057470193
2052 0.0057469984
2085 0.0057469314
2198 0.0057469244
2210 0.0057469225
2302 0.0057469223
2303 0.0057469136
2334 0.0057469119
2409 0.0057469118
2454 0.0057469111
2595 0.0057469109
10000 0.0057469109
evaluations raw_y
1 9.1765023483
4 6.4236644587
7 0.2069675670
177 0.1445543788
182 0.0568329650
227 0.0334071199
236 0.0190246935
331 0.0129296394
343 0.0102028972
354 0.0034477716
436 0.0029516238
463 0.0023495452
477 0.0013766116
489 0.0012708725
532 0.0004138921
536 0.0001845115
595 0.0001382534
624 0.0000497214
744 0.0000375177
785 0.0000307614
797 0.0000237320
799 0.0000224385
856 0.0000216148
868 0.0000207609
871 0.0000155193
893 0.0000072276
907 0.0000069939
1003 0.0000050693
1014 0.0000022192
1091 0.0000021888
1094 0.0000018651
1097 0.0000018621
1103 0.0000018486
1107 0.0000014862
1125 0.0000014385
1149 0.0000007746
1171 0.0000003376
1223 0.0000002174
1228 0.0000001898
1254 0.0000001614
1302 0.0000001029
1303 0.0000000838
1344 0.0000000541
1372 0.0000000505
1402 0.0000000420
1420 0.0000000402
1422 0.0000000390
1450 0.0000000321
1488 0.0000000266
1512 0.0000000212
1560 0.0000000189
1589 0.0000000146
1626 0.0000000142
1653 0.0000000086
1788 0.0000000073
1823 0.0000000053
1863 0.0000000048
1948 0.0000000026
2037 0.0000000015
2170 0.0000000014
2174 0.0000000010
2329 0.0000000007
2362 0.0000000006
2381 0.0000000005
2466 0.0000000004
2478 0.0000000002
2779 0.0000000001
10000 0.0000000000
evaluations raw_y
1 10.8119177744
16 8.7290431411
25 7.4786363359
48 6.7105465198
66 6.5479467854
97 5.2682962283
115 5.1465408356
162 3.0824119506
247 2.5083166654
459 1.6777914959
592 1.4350164077
875 0.7822139067
940 0.4659344974
1099 0.3771801877
1113 0.2411177889
1121 0.1059093817
1298 0.0856751068
1343 0.0850652304
1362 0.0610504567
1407 0.0521937467
1408 0.0423644443
1436 0.0139889677
1496 0.0137761501
1516 0.0108066126
1562 0.0105789444
1628 0.0049204553
1701 0.0040014096
1706 0.0027730594
1721 0.0022669219
1768 0.0017249675
1779 0.0007089307
1913 0.0004789626
2000 0.0002909032
2096 0.0002440065
2099 0.0002035380
2138 0.0001892173
2141 0.0000755576
2277 0.0000321492
2305 0.0000300321
2365 0.0000167728
2407 0.0000158287
2447 0.0000150051
2471 0.0000086150
2547 0.0000038267
2716 0.0000021179
2769 0.0000011259
2831 0.0000008305
2889 0.0000005882
2988 0.0000003557
3076 0.0000001637
3282 0.0000001238
3290 0.0000000656
3373 0.0000000427
3381 0.0000000316
3420 0.0000000019
3671 0.0000000001
10000 0.0000000000
evaluations raw_y
1 9.3469611696
2 2.1590841796
17 0.0139748761
57 0.0065062249
88 0.0054454974
90 0.0049562440
107 0.0046001647
124 0.0044835522
141 0.0042128482
152 0.0040252912
156 0.0035473862
170 0.0034717131
172 0.0030102034
191 0.0028751770
194 0.0028183765
229 0.0028128538
251 0.0025683828
254 0.0022313663
258 0.0019442412
333 0.0018716757
354 0.0017143666
450 0.0016494296
522 0.0014644608
566 0.0013860077
627 0.0013780106
652 0.0012163008
727 0.0011607502
911 0.0010271525
965 0.0010031001
998 0.0009960562
1142 0.0009478057
1146 0.0009255277
1186 0.0008861307
1290 0.0008787854
1417 0.0008540787
1436 0.0008493611
1465 0.0008420927
1475 0.0008317089
1563 0.0008270629
1638 0.0008259089
1666 0.0008234541
1674 0.0008161699
1724 0.0008095881
1800 0.0007976409
2258 0.0007959090
2281 0.0007933479
2296 0.0007920148
2312 0.0007915619
2460 0.0007857060
2807 0.0007849342
2910 0.0007844741
2986 0.0007835309
2993 0.0007831977
3027 0.0007830057
3079 0.0007827530
3146 0.0007821933
3154 0.0007801875
3218 0.0007801736
3265 0.0007798155
3314 0.0007797754
3418 0.0007797198
3594 0.0007794879
3649 0.0007793271
3659 0.0007787904
3877 0.0007785333
4013 0.0007783818
4037 0.0007781999
4080 0.0007779061
4206 0.0007777176
4507 0.0007776305
4537 0.0007773348
4775 0.0007773103
5009 0.0007773079
5038 0.0007772919
5075 0.0007772789
5159 0.0007772334
5181 0.0007771958
5193 0.0007771881
5318 0.0007771638
5366 0.0007771460
5778 0.0007771429
5853 0.0007771424
5867 0.0007771407
5968 0.0007771382
6342 0.0007771381
6398 0.0007771377
6661 0.0007771375
10000 0.0007771375
evaluations raw_y
1 21.6772114518
2 18.9185181212
3 10.1033671493
